product_id,color,size,width,brand_name,model_name,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,qty
148218,Gold,Medium,135 mm,John Jacobs Online,JJ S13992,5000,sunglasses,0,2475,0.0,,291
200818,Black,Wide,137 mm,Vincent Chase,VC E14888,1700,eyeframe,0,1626,4.9,16,3743
205035,Orange,Narrow,133 mm,Lenskart Air,LA E15108,1700,eyeframe,0,2194,0.0,,810
211306,Silver,Narrow,129 mm,Vincent Chase,VC E12422-N,1700,eyeframe,0,469,0.0,,2529
216585,Jade Green,Extra Narrow,125 mm,Lenskart Hustlr,HP E15011,1700,eyeframe,0,361,0.0,,1741
143345,Rose Gold,Wide,139 mm,John Jacobs,JJ E13464,3500,eyeframe,1066,4030,4.7,17,82
144848,Grey,Medium,134 mm,John Jacobs Online,JJ E13576,5000,eyeframe,1446,3004,4.85,7,555
204485,Brown,Medium,141 mm,Vincent Chase Online,VC E14916,1700,eyeframe,0,3886,4.3,3,788
206791,Gunmetal Black,Medium,137 mm,John Jacobs,JJ E13595,3500,eyeframe,0,849,4.8,12,1949
208086,Gold,Extra Wide,142 mm,John Jacobs Online,JJ S13867,3500,sunglasses,0,515,0.0,,85
210985,Brown,8-12 yrs,127 mm,Hooper,HP E16082,1000,eyeframe,0,1739,0.0,,29
215282,Black,Narrow,133 mm,John Jacobs,JJ E11774,3500,eyeframe,0,773,0.0,,230
152707,Purple,Medium,136 mm,John Jacobs Online,JJ E13491,3500,eyeframe,0,953,4.8,21,313
200539,Green,Wide,138 mm,Lenskart Air,LA E14828,1700,eyeframe,0,3235,5.0,11,1326
210123,Gold,Medium,137 mm,John Jacobs,JJ E15892,5000,eyeframe,0,1625,0.0,,99
218222,Green,Extra Wide,144 mm,Lenskart Hustlr,LA E15417-XW,1700,eyeframe,0,237,0.0,,1469
146242,Grey,Wide,138 mm,John Jacobs,JJ E13726,5000,eyeframe,1797,4925,4.75,28,115
152750,Transparent Blue,Medium,138 mm,John Jacobs,JJ E11083,3500,eyeframe,0,2168,4.45,77,102
207211,Silver Black,Medium,137 mm,John Jacobs,JJ E15469,5000,eyeframe,0,823,0.0,,428
210462,Tortoise,Wide,141 mm,Vincent Chase,VC E13499,1700,eyeframe,0,509,0.0,,1485
213265,Gold,Extra Narrow,126 mm,Vincent Chase Polarized,VC S16550,2000,sunglasses,0,257,0.0,,925
214478,Black,Narrow,132 mm,Vincent Chase,VC E11560,1700,eyeframe,0,213,0.0,,2663
200532,Blue,Wide,138 mm,Lenskart Air Online,LA E14826,1700,eyeframe,0,2704,5.0,1,1737
201444,Gold,Wide,138 mm,John Jacobs,JJ E13590,3500,eyeframe,0,731,4.1,7,893
72542,,,,Alcon Aquacomfort,Alcon AquaComfort Plus Daily Disposable 10Hrs,1545,contact_lens,1302,13080,4.7,15,49998
205895,Rose Gold,Medium,135 mm,John Jacobs,JJ E15272,5000,eyeframe,0,4569,0.0,,605
147616,Black,Extra Wide,148 mm,John Jacobs Online,JJ E13940,5000,eyeframe,2,1673,5.0,1,1031
150375,Black,Wide,141 mm,John Jacobs,JJ E14312,5000,eyeframe,0,2393,4.5,4,1101
200933,Multicolor,8-12 yrs,125 mm,Hooper,HP S14898M,1000,sunglasses,0,2224,0.0,,18
211511,Maroon,Wide,140 mm,Vincent Chase,VC E16191,1700,eyeframe,0,1314,0.0,,551
211952,Grey,Medium,135 mm,Lenskart Air,LA E16243,1700,eyeframe,0,1457,0.0,,966
217271,Black,Extra Wide,142 mm,John Jacobs,JJ E16974,5000,eyeframe,0,177,0.0,,95
144856,Black,Wide,141 mm,John Jacobs,JJ E13579,3500,eyeframe,492,4559,5.0,2,784
211334,Brown,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,sunglasses,0,788,0.0,,692
211332,Blue,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,sunglasses,0,925,0.0,,686
213261,Pink,Extra Narrow,126 mm,Vincent Chase Polarized,VC S16549,2000,sunglasses,0,371,0.0,,1127
216850,Tortoise,Extra Wide,142 mm,John Jacobs,JJ E16889,5000,eyeframe,0,302,0.0,,175
146235,Brown,Medium,134 mm,John Jacobs,JJ E13724,3500,eyeframe,1377,2916,4.8,36,1
146594,Black,Medium,135 mm,John Jacobs,JJ E13771,5000,eyeframe,1917,4760,4.8,13,1105
148974,Black,Wide,143 mm,Vincent Chase Polarized,VC S14090,2000,sunglasses,1338,5594,4.85,7,13907
216622,Black,Wide,139 mm,Lenskart Air,LA E15319,3000,eyeframe,0,1299,0.0,,1496
146216,Gold,Medium,137 mm,John Jacobs,JJ E13723,5000,eyeframe,3389,4677,5.0,4,535
212876,Gold,Medium,136 mm,Vincent Chase,VC E16459,1700,eyeframe,0,411,0.0,,1059
148539,Gunmetal,Wide,138 mm,Vincent Chase Online,VC E14044,1700,eyeframe,1198,4312,4.65,19,454
200970,White,8-12 yrs,128 mm,Hooper,HP S14907L,1000,sunglasses,0,2136,0.0,,58
201047,Transparent,Wide,140 mm,Lenskart Air Online,LA E14919,1700,eyeframe,0,3799,4.75,14,253
211953,Green,Medium,135 mm,Lenskart Air,LA E16243,1700,eyeframe,0,1494,0.0,,611
212315,Grey,Narrow,135 mm,Vincent Chase Polarized,VC S16343,2000,sunglasses,0,945,0.0,,1219
212868,Gunmetal,Wide,138 mm,Vincent Chase,VC E16455,1700,eyeframe,0,406,0.0,,2084
148065,Black,Wide,143 mm,Vincent Chase Polarized,VC S13980,2000,sunglasses,2113,7449,4.6,11,4842
206921,Green,Wide,141 mm,Vincent Chase Online,VC S15434,1500,sunglasses,0,1759,0.0,,85
212295,Brown,Wide,141 mm,Vincent Chase Polarized,VC S16336,2000,sunglasses,0,1162,0.0,,565
217272,Tortoise,Extra Wide,142 mm,John Jacobs,JJ E16974,5000,eyeframe,0,128,0.0,,73
148040,Blue,Wide,145 mm,Vincent Chase Polarized,VC S13973,2000,sunglasses,1325,7211,4.7,15,333
207653,Black,Narrow,132 mm,Vincent Chase Online,VC E15504,1700,eyeframe,0,2114,0.0,,93
208783,Gold,Narrow,133 mm,Vincent Chase,VC E15701,1700,eyeframe,0,1928,0.0,,239
138329,Black,Wide,138 mm,John Jacobs,JJ E13099,3500,eyeframe,2020,6851,4.25,15,880
138842,Blue,Wide,141 mm,John Jacobs Online,JJ E13190,3500,eyeframe,1006,2649,4.5,23,966
209595,Green,Wide,142 mm,Vincent Chase Polarized,VC S13820,2000,sunglasses,0,3366,0.0,,1215
146627,Gold,Medium,139 mm,Vincent Chase Polarized,VC S13128,2000,sunglasses,5198,10314,4.55,81,211
152537,Black,8-12 yrs,126 mm,Hooper online,HP E10033M,1000,eyeframe,0,2537,5.0,1,91
152765,Brown Transparent,Medium,133 mm,John Jacobs,JJ E13003,3500,eyeframe,0,2970,4.1,31,94
205101,,,,Acuvue Moist,Acuvue Moist 1 Day Multifocal Daily Disposable,2495,contact_lens,664,3407,0.0,,49992
209588,Gunmetal,Narrow,135 mm,Vincent Chase Polarized,VC S13137,2000,sunglasses,0,3445,0.0,,1128
212363,Green,Extra Wide,145 mm,John Jacobs,JJ E16358,5000,eyeframe,0,207,0.0,,9
212582,Gold,Extra Wide,145 mm,John Jacobs,JJ S16387XW,5000,sunglasses,0,502,0.0,,48
213258,Gold,Extra Narrow,130 mm,Vincent Chase Polarized,VC S16548,2000,sunglasses,0,318,0.0,,1205
217547,Black,Wide,141 mm,Lenskart STUDIO,LK E17011,1700,eyeframe,0,270,0.0,,868
146599,Black,Extra Wide,142 mm,John Jacobs,JJ E13773,5000,eyeframe,1974,3914,4.5,2,1664
205397,Gold,Narrow,132 mm,Lenskart STUDIO,LK E15180,1700,eyeframe,0,3629,0.0,,80
208841,,,,Acuvue Oasys,Acuvue Oasys Bi-Weekly Disposable with BC 8.8 10Hrs,1799,contact_lens,4824,76448,0.0,,0
211313,Blue,Wide,140 mm,Vincent Chase,VC E13445-W,1700,eyeframe,0,563,0.0,,2003
212294,Pink,Wide,141 mm,Vincent Chase Polarized,VC S16336,2000,sunglasses,0,1006,0.0,,673
212583,Black,Extra Wide,145 mm,John Jacobs,JJ S16387XXW,5000,sunglasses,0,491,0.0,,27
215434,Grey,Extra Narrow,129 mm,Lenskart Air,LA E11483-XS,1700,eyeframe,0,393,0.0,,2732
144846,Blue,Wide,139 mm,John Jacobs,JJ E13575,5000,eyeframe,954,3088,4.8,11,1235
147702,Black,Wide,139 mm,John Jacobs,JJ E11291,3500,eyeframe,1754,7539,4.6,199,940
151064,Black,Wide,142 mm,Vincent Chase Polarized,VC S14461,2000,sunglasses,334,2913,4.85,9,1913
212847,Gunmetal,Extra Wide,148 mm,John Jacobs,JJ E16450,6000,eyeframe,0,663,0.0,,370
213224,Gold,Wide,142 mm,Vincent Chase Polarized,VC S16532,1500,sunglasses,0,489,0.0,,773
123886,Black,Wide,143 mm,Vincent Chase Polarized,VC 5147/P,1500,sunglasses,19330,46062,4.45,256,2620
148385,Purple,Extra Narrow,128 mm,John Jacobs,JJ E13097XS,5000,eyeframe,306,1729,5.0,2,818
152828,Gunmetal,Wide,138 mm,Vincent Chase Online,VC E14712,1700,eyeframe,0,4825,4.7,15,208
200981,Blue,2-5 yrs,113 mm,Hooper online,HP E14909S,1000,eyeframe,0,1294,0.0,,38
201140,Transparent,Medium,136 mm,Vincent Chase Online,VC E14814,1700,eyeframe,0,4443,4.35,8,275
207932,Green,Medium,137 mm,Vincent Chase Online,VC S15213,1500,sunglasses,0,403,4.5,4,322
209444,Black,Extra Wide,142 mm,John Jacobs,JJ S15787,5000,sunglasses,0,904,0.0,,847
209732,Blue,Extra Narrow,128 mm,Vincent Chase,VC E15839,1700,eyeframe,0,641,0.0,,1538
207216,Gold,Medium,134 mm,John Jacobs,JJ E15470,5000,eyeframe,0,550,0.0,,900
211467,Gunmetal,Extra Narrow,128 mm,Lenskart Air,LA E16178,1700,eyeframe,0,390,0.0,,1583
213043,Black,Extra Wide,144 mm,John Jacobs,JJ S16391,8000,sunglasses,0,435,0.0,,574
213255,Green,Extra Narrow,123 mm,Vincent Chase Polarized,VC S16547,2000,sunglasses,0,324,0.0,,1158
143687,Brown,Medium,134 mm,John Jacobs Online,JJ E13491,3500,eyeframe,1020,3947,4.8,21,287
149208,Black,Wide,139 mm,John Jacobs,JJ E14146,3500,eyeframe,269,3945,5.0,5,397
151929,Maroon,Medium,137 mm,Lenskart Air Online,LA E14600,1700,eyeframe,0,3974,5.0,9,5
211337,Pink,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,sunglasses,0,739,0.0,,770
212296,Grey,Wide,141 mm,Vincent Chase Polarized,VC S16336,2000,sunglasses,0,902,0.0,,719
213236,Black,Narrow,131 mm,Vincent Chase Polarized,VC S16537,1500,sunglasses,0,390,4.0,1,804
213274,Green,Narrow,132 mm,Vincent Chase Polarized,VC S16554,2000,sunglasses,0,420,0.0,,1067
216914,Silver,Wide,138 mm,Le Petit Lunetier,Hanna.B,7000,eyeframe,0,142,0.0,,58
216917,Black,Medium,137 mm,Le Petit Lunetier,Sansa.S,7000,eyeframe,0,152,0.0,,43
140639,Black,Narrow,133 mm,John Jacobs Online,JJ E13315,3500,eyeframe,1296,5243,3.4,5,8
146476,Brown,Wide,138 mm,John Jacobs,JJ E13747,5000,eyeframe,1833,3787,4.5,2,311
148387,Black,Extra Wide,143 mm,John Jacobs,JJ E13097XL,3500,eyeframe,422,2997,4.3,6,1014
150379,Silver,Wide,140 mm,John Jacobs,JJ E14313,3500,eyeframe,0,2791,3.0,1,1084
212539,Gold,Extra Wide,150 mm,John Jacobs,JJ S16388XW,5000,sunglasses,0,703,0.0,,13
215968,Blue,Medium,138 mm,Vincent Chase Polarized,VC S16749,2000,sunglasses,0,644,0.0,,1188
216911,Tortoise,Medium,134 mm,Le Petit Lunetier,Gavin.H,7000,eyeframe,0,132,0.0,,45
216910,Tortoise,Extra Wide,142 mm,Le Petit Lunetier,Gavin.H,7000,eyeframe,0,132,0.0,,18
216915,Gold,Wide,138 mm,Le Petit Lunetier,Hanna.B,7000,eyeframe,0,126,0.0,,71
216919,Silver,Narrow,130 mm,Le Petit Lunetier,Sansa.S,7000,eyeframe,0,135,0.0,,62
216916,Gold,Narrow,130 mm,Le Petit Lunetier,Hanna.B,7000,eyeframe,0,151,0.0,,44
131321,Black,Wide,141 mm,Vincent Chase Polarized,VC S11744,2000,sunglasses,7977,19295,4.5,70,43
137775,Dual Color,Extra Narrow,128 mm,John Jacobs,JJ E12996,3500,eyeframe,1327,7132,4.0,31,794
146595,Transparent,Medium,135 mm,John Jacobs,JJ E13771,5000,eyeframe,1456,3231,4.8,13,1089
212536,Gold,Extra Wide,145 mm,John Jacobs,JJ S16387XW,5000,sunglasses,0,399,0.0,,429
148379,Black,Narrow,132 mm,John Jacobs,JJ E13572S,3500,eyeframe,481,2289,5.0,3,1212
152934,Black,Medium,133 mm,John Jacobs Online,JJ E14726,3500,eyeframe,0,1466,5.0,1,393
200941,Green,5-8 yrs,123 mm,Hooper,HP S14900M,1000,sunglasses,0,2284,5.0,1,26
205404,Transparent,Medium,136 mm,Lenskart STUDIO,LK E15183,1700,eyeframe,0,4870,0.0,,349
211338,Orange,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,sunglasses,0,715,0.0,,708
137713,Gold,Extra Narrow,128 mm,John Jacobs,JJ E12975,5000,eyeframe,1565,4288,4.65,3,527
148871,Black,Medium,140 mm,Vincent Chase Polarized,VC S14075,2000,sunglasses,2030,8973,4.75,8,1246
149411,Black,Wide,138 mm,John Jacobs,JJ E12740,5000,eyeframe,547,2593,4.2,35,517
200310,Blue,5-8 yrs,121 mm,Hooper,HP S10118M,1000,sunglasses,0,1756,0.0,,18
200758,Brown,Medium,135 mm,Lenskart Air,LA E14871,1700,eyeframe,0,2914,4.5,2,677
209439,Black,Extra Wide,144 mm,John Jacobs,JJ S15786,6000,sunglasses,0,2389,0.0,,69
209678,Gold,Narrow,132 mm,John Jacobs,JJ E15824,3500,eyeframe,0,951,0.0,,1048
213294,Silver,Medium,139 mm,Vincent Chase Polarized,VC S16561,1500,sunglasses,0,363,0.0,,475
148297,Transparent,Extra Narrow,125 mm,John Jacobs,JJ E14007XS,3500,eyeframe,81,3676,5.0,5,176
201559,Brown,Medium,135 mm,Lenskart Air,LA E13776,1700,eyeframe,0,5302,4.65,109,2
204095,Yellow,Medium,130 mm,Vincent Chase Online,VC E15000,1700,eyeframe,0,2855,0.0,,427
208988,Pink,Medium,134 mm,Vincent Chase,VC E15716,1700,eyeframe,0,1832,0.0,,101
215956,Brown,Wide,144 mm,Vincent Chase Polarized,VC S16744,2000,sunglasses,0,546,0.0,,1054
148301,Brown,Extra Narrow,128 mm,John Jacobs,JJ E14008XS,3500,eyeframe,199,2214,4.65,9,1301
201434,Gold,Wide,140 mm,John Jacobs,JJ E13557,3500,eyeframe,0,1944,0.0,,413
206521,Silver,Medium,136 mm,John Jacobs Online,JJ E13914,3500,eyeframe,0,1443,5.0,4,144
208237,Green,Wide,138 mm,Vincent Chase Online,VC E15589,1700,eyeframe,0,2645,4.0,3,50
208720,Purple,8-12 yrs,128 mm,Hooper,HP E15691L,1000,eyeframe,0,1185,0.0,,142
209623,Black,8-12 yrs,127 mm,Hooper,HP S15813L,1000,sunglasses,0,801,0.0,,52
210235,Maroon,Wide,139 mm,John Jacobs,JJ S15906,6000,sunglasses,0,715,5.0,2,360
211466,Purple,Extra Narrow,128 mm,Lenskart Air,LA E16178,1700,eyeframe,0,384,0.0,,1595
211502,Silver,Wide,140 mm,Vincent Chase,VC E16186,1700,eyeframe,0,928,0.0,,1129
142519,Grey,Medium,136 mm,John Jacobs,JJ E13344,3500,eyeframe,1268,3060,4.8,12,731
148563,Gold,Wide,140 mm,Vincent Chase Online,VC S14046,1700,eyeframe,3375,3988,4.55,27,1902
149134,Black,Wide,144 mm,Vincent Chase Polarized,VC S14122,2000,sunglasses,800,4537,5.0,6,535
150883,Blue,Extra Wide,143 mm,John Jacobs,JJ E14418,3500,eyeframe,0,3784,4.8,6,43
200757,Red,Wide,139 mm,Lenskart Air Online,LA E14870,2000,eyeframe,0,4583,5.0,6,248
201375,Gunmetal,Medium,137 mm,John Jacobs,JJ E11293,3500,eyeframe,0,2211,4.5,131,24
201380,Silver,Extra Wide,147 mm,John Jacobs,JJ E11455,3500,eyeframe,0,2414,4.65,33,11
206650,Maroon,Extra Narrow,127 mm,Vincent Chase Online,VC E15383,1700,eyeframe,0,1233,4.4,7,63
211331,Green,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,sunglasses,0,675,0.0,,781
212611,Transparent,Extra Wide,147 mm,Vincent Chase Online,VC S16413,1500,sunglasses,0,719,0.0,,346
215959,Blue,Wide,142 mm,Vincent Chase Polarized,VC S16745,2000,sunglasses,0,810,0.0,,1339
144905,,,,Aquacolor,Aquacolor Honey Brown Zero Power Monthly,299,contact_lens,215,2694,0.0,,49997
146597,Brown,Wide,138 mm,John Jacobs,JJ E13772,5000,eyeframe,2587,2941,4.45,15,798
149111,Blue,Wide,141 mm,Vincent Chase Polarized,VC S14117,2000,sunglasses,357,6044,5.0,6,49
201405,Gold,Wide,141 mm,John Jacobs,JJ E12714,5000,eyeframe,0,699,0.0,,1208
147683,Gold,Narrow,131 mm,John Jacobs Online,JJ S12810,3500,sunglasses,507,2784,4.65,29,28
148383,Black,Wide,142 mm,John Jacobs,JJ E11686XL,5000,eyeframe,415,2785,4.7,7,1865
152253,Brown,Wide,141 mm,John Jacobs Online,JJ E14542,3500,eyeframe,0,640,0.0,,324
211211,Blue,Wide,139 mm,Vincent Chase,VC E12400,1700,eyeframe,0,341,0.0,,1831
213283,Black,Medium,139 mm,Vincent Chase Polarized,VC S16558,1500,sunglasses,0,405,0.0,,457
93877,Black,Wide,141 mm,Vincent Chase Polarized,VC 5158/P,1500,sunglasses,20451,71050,4.4,1137,33
138844,Black,Extra Wide,142 mm,John Jacobs Online,JJ E13192,5000,eyeframe,3068,4141,4.3,21,1341
148310,Brown,Extra Narrow,126 mm,John Jacobs Online,JJ E11727XS,3500,eyeframe,54,4338,4.8,5,535
152040,Gunmetal,Wide,138 mm,Lenskart Air Online,LA E14638,1700,eyeframe,0,2916,4.65,6,17
152769,Brown,Narrow,130 mm,John Jacobs Online,JJ E13005,3500,eyeframe,0,2010,4.55,77,438
209542,Gunmetal,Medium,139 mm,Vincent Chase,VC S15804,1000,sunglasses,0,597,0.0,,139
144844,Silver,Wide,139 mm,John Jacobs,JJ E13575,5000,eyeframe,784,2774,4.8,11,1172
147404,Black,Medium,137 mm,John Jacobs,JJ E13891,5000,eyeframe,995,2075,0.0,,922
151310,Black,8-12 yrs,127 mm,Hooper online,HP E10034L,1000,eyeframe,0,2974,4.5,11,72
152042,Maroon,Medium,134 mm,Lenskart Air,LA E14639,1700,eyeframe,0,2873,4.3,6,391
201446,Black,Medium,137 mm,John Jacobs,JJ E13591,5000,eyeframe,0,1291,4.6,13,2145
209625,Blue,5-8 yrs,124 mm,Hooper,HP S15814M,1000,sunglasses,0,508,0.0,,78
216934,Tortoise,Wide,140 mm,Le Petit Lunetier,Elie.A,7000,eyeframe,0,108,0.0,,77
131322,Brown,Wide,141 mm,Vincent Chase Polarized,VC S11744,2000,sunglasses,3891,13185,4.5,70,696
136101,Rose Gold,Medium,135 mm,John Jacobs,JJ E12735,5000,eyeframe,1758,3862,4.8,10,121
137777,Black,Narrow,130 mm,John Jacobs Online,JJ E12997,3500,eyeframe,2947,4934,4.4,20,150
152183,Silver,Medium,135 mm,John Jacobs,JJ E14652,3500,eyeframe,15,1028,5.0,3,219
201312,Olive,Extra Wide,142 mm,Vincent Chase Online,VC E13624,1700,eyeframe,0,4527,4.75,109,14
208851,,,,Acuvue Oasys,Acuvue Oasys Daily Disposable with BC 9.0,2499,contact_lens,122,3033,0.0,,0
212584,Gold,Extra Wide,150 mm,John Jacobs,JJ S16388XW,5000,sunglasses,0,592,0.0,,10
213282,Gunmetal,Medium,139 mm,Vincent Chase,VC S16558,1500,sunglasses,0,449,0.0,,423
217445,Turquoise,Narrow,134 mm,Lenskart Hustlr,LA E15417-N,1700,eyeframe,0,243,0.0,,771
131002,Black,Wide,141 mm,Vincent Chase Polarized,VC 5158/P,1500,sunglasses,4657,10646,4.4,1137,503
142522,Blue,Wide,137 mm,John Jacobs,JJ E13345,3500,eyeframe,1455,3966,4.6,8,1443
143700,Grey,Narrow,132 mm,John Jacobs,JJ E13494,3500,eyeframe,807,3195,4.7,7,1168
147169,Silver,Medium,135 mm,John Jacobs,JJ E12712,5000,eyeframe,510,1657,4.25,56,957
152167,Blue,5-8 yrs,120 mm,Hooper online,HP E10026M,1000,eyeframe,140,3135,5.0,4,487
152255,Black,Extra Wide,142 mm,John Jacobs,JJ E14543,5000,eyeframe,0,721,0.0,,581
200932,Brown,8-12 yrs,125 mm,Hooper,HP S14898M,1000,sunglasses,0,2330,0.0,,18
205887,Silver,Wide,141 mm,John Jacobs,JJ E15268,3500,eyeframe,0,2016,0.0,,420
213492,Black,Extra Wide,142 mm,John Jacobs,JJ E15781,5000,eyeframe,0,1082,0.0,,66
112992,,,,Alcon Freshlook,Alcon Freshlook Turquoise Powered Bi-Weekly,699,contact_lens,5319,8623,4.45,13,-6
206913,Orange,Extra Wide,146 mm,Vincent Chase Online,VC S15431,1500,sunglasses,0,1577,0.0,,202
212313,Brown,Medium,140 mm,Vincent Chase Polarized,VC S16342,2000,sunglasses,0,845,0.0,,1071
216935,Silver,Wide,140 mm,Le Petit Lunetier,Elie.A,7000,eyeframe,0,113,0.0,,80
137793,Grey,Extra Narrow,126 mm,John Jacobs,JJ E13002,3500,eyeframe,1120,6008,4.9,12,635
144893,,,,Aquacolor,Aquacolor Submarine Blue Zero Power Daily,599,contact_lens,67,3142,0.0,,49995
148205,Brown,Wide,141 mm,John Jacobs Online,JJ S13987,3500,sunglasses,29,1093,5.0,1,185
200541,Transparent,Wide,138 mm,Lenskart Air,LA E14828,1700,eyeframe,0,2855,5.0,11,1269
201121,Tortoise,Wide,139 mm,Vincent Chase Online,VC E14808,1700,eyeframe,0,4063,4.75,4,266
206600,Green,Wide,143 mm,Lenskart Boost,LKB S15376,2000,sunglasses,0,1078,0.0,,132
206789,Silver,Narrow,133 mm,John Jacobs,JJ E12736,3500,eyeframe,0,2233,0.0,,3092
212109,Silver,Medium,134 mm,John Jacobs,JJ E16288,3500,eyeframe,0,335,0.0,,655
213493,Green,Extra Wide,142 mm,John Jacobs,JJ E15781,5000,eyeframe,0,956,0.0,,1
215435,Blue,Medium,136 mm,Lenskart Air,LA E11487,1700,eyeframe,0,365,0.0,,2757
215958,Brown,Wide,142 mm,Vincent Chase Polarized,VC S16745,2000,sunglasses,0,607,0.0,,1281
216374,,,,Alcon,Alcon Monthly Clear Lens,1359,contact_lens,346,101948,0.0,,0
215964,Grey,Wide,142 mm,Vincent Chase Polarized,VC S16747,2000,sunglasses,0,1001,0.0,,1156
137924,Gold,Medium,137 mm,John Jacobs,JJ E13026,3500,eyeframe,1066,4422,4.65,19,172
138426,Gold,Medium,138 mm,Vincent Chase Polarized,VC S13119,2000,sunglasses,11804,10786,4.65,93,3898
148066,Black,Wide,143 mm,Vincent Chase Polarized,VC S13980,2000,sunglasses,1478,8194,4.6,11,1104
211393,Blue,Medium,134 mm,Lenskart Air,LA E16157,1700,eyeframe,0,608,0.0,,1487
212316,Tortoise,Narrow,135 mm,Vincent Chase Polarized,VC S16343,2000,sunglasses,0,863,4.0,1,1001
140642,Black,Wide,140 mm,John Jacobs,JJ E13316,3500,eyeframe,1111,5334,5.0,2,505
146793,Grey,Medium,137 mm,John Jacobs,JJ E13790,5000,eyeframe,421,3424,4.75,8,1244
148293,Brown,Medium,137 mm,John Jacobs,JJ E14007L,3500,eyeframe,219,1145,5.0,3,169
151520,Black,Wide,143 mm,Vincent Chase,VC S14526,2000,sunglasses,134,4095,4.5,4,1211
151645,,,,Alcon Total,Alcon Total 1 Daily Disposable 10Hrs,2949,contact_lens,9,1570,0.0,,49993
152543,Purple,5-8 yrs,124 mm,Hooper online,HP E10076M,1000,eyeframe,0,1463,4.3,3,78
206193,Orange,8-12 yrs,127 mm,Hooper,HP E10108L,1000,eyeframe,0,1531,0.0,,66
208092,Tortoise,Wide,140 mm,John Jacobs,JJ S13081,5000,sunglasses,0,650,4.8,17,446
208312,Grey,Wide,138 mm,John Jacobs,JJ S13314,5000,sunglasses,0,577,3.8,5,35
208994,Gunmetal,Narrow,133 mm,Vincent Chase,VC E15718,1700,eyeframe,0,2441,0.0,,1
209514,Brown,Wide,143 mm,Vincent Chase Polarized,VC S15792,1000,sunglasses,0,403,0.0,,402
211333,Yellow,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,sunglasses,0,625,0.0,,798
131324,Black,Wide,143 mm,Vincent Chase Polarized,VC S11745,2000,sunglasses,18169,16999,4.6,63,1043
138478,Gold,Medium,138 mm,Vincent Chase Polarized,VC S13132,2000,sunglasses,1863,7915,4.45,35,981
200533,Brown,Wide,138 mm,Lenskart Air,LA E14826,1700,eyeframe,0,2786,0.0,,2825
200597,Black,Narrow,141 mm,Vincent Chase Online,VC E14846,1700,eyeframe,0,3009,5.0,4,59
215432,Brown,Wide,139 mm,Lenskart Air,LA E14098,1700,eyeframe,0,431,0.0,,1755
216933,Black,Wide,140 mm,Le Petit Lunetier,Elie.A,7000,eyeframe,0,114,0.0,,76
147277,Black,Narrow,132 mm,John Jacobs,JJ E13878,3500,eyeframe,2040,6146,4.5,6,1076
201421,Silver,Wide,139 mm,John Jacobs,JJ E13551,3500,eyeframe,0,2334,4.5,4,394
208781,Gold,Narrow,133 mm,Vincent Chase,VC E15700,1700,eyeframe,0,1673,0.0,,233
210141,Grey,Extra Wide,144 mm,Lenskart Air Online,LA E11289,1700,eyeframe,0,2579,0.0,,24
143352,Brown,Medium,137 mm,John Jacobs,JJ E13466,3500,eyeframe,1319,4840,4.7,30,494
149158,Black,Wide,140 mm,John Jacobs,JJ E14130,5000,eyeframe,256,4447,4.5,4,883
152510,Black,8-12 yrs,128 mm,Hooper online,HP E10031L,1000,eyeframe,0,1820,5.0,2,61
152513,Blue,8-12 yrs,128 mm,Hooper online,HP E10076L,1000,eyeframe,0,1560,0.0,,150
206146,Gold Tortoise,Extra Wide,143 mm,John Jacobs,JJ S15328,5000,sunglasses,0,2171,0.0,,1233
217433,Electric Green,Extra Wide,144 mm,Lenskart Hustlr,LA E15417-XW,1700,eyeframe,0,185,0.0,,1111
138324,Maroon,Medium,135 mm,John Jacobs,JJ E13097,3500,eyeframe,951,4090,4.3,16,456
146799,Pink,Extra Wide,142 mm,John Jacobs,JJ E13793,3500,eyeframe,427,3495,4.5,4,260
147411,Silver,Extra Wide,143 mm,John Jacobs,JJ E13893,5000,eyeframe,1349,2098,5.0,7,1739
148965,Transparent,Wide,142 mm,Vincent Chase,VC S14088,2000,sunglasses,1721,7259,4.75,8,1005
152518,Transparent,5-8 yrs,123 mm,Hooper online,HP E10025M,1000,eyeframe,0,1138,4.0,2,479
200121,,,,Aquacolor,Aquacolor Dusky Brown Zero Power Monthly,299,contact_lens,8,3986,5.0,3,49999
200314,Transparent,5-8 yrs,120 mm,Hooper,HP S10119M,1000,sunglasses,0,2177,5.0,1,20
213302,Transparent,Extra Wide,147 mm,John Jacobs,JJ E16563,5000,eyeframe,0,281,0.0,,43
218225,Dusty Rose,Medium,139 mm,Lenskart Hustlr,LA E15417-W,1700,eyeframe,0,338,0.0,,2515
136329,Black,Medium,135 mm,John Jacobs,JJ E12787,3500,eyeframe,3118,6878,4.5,62,127
138654,Black,Medium,137 mm,Vincent Chase Polarized,LA S13166,2000,sunglasses,2035,5661,4.7,37,1005
