id,color,size,width,brand_name,model_name,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,qty
143358,Silver,Wide,140 mm,John Jacobs Online,JJ E13469,3500,eyeframe,826,1606,3.75,4,300
147280,Green,Wide,140 mm,John Jacobs,JJ E13879,3500,eyeframe,389,6259,4.85,7,14
147579,Green,Wide,140 mm,John Jacobs Online,JJ E13930,3500,eyeframe,385,475,0.0,,45
150672,Transparent,Wide,139 mm,John Jacobs Online,JJ E14375,3500,eyeframe,76,1355,0.0,,370
150682,Gold,Narrow,133 mm,John Jacobs Online,JJ E14378,3500,eyeframe,30,736,5.0,1,208
150693,Gunmetal,Medium,136 mm,John Jacobs Online,JJ E14381,3500,eyeframe,23,852,0.0,,445
151493,Red,Narrow,133 mm,Lenskart Blu,LB E14521,2000,non_power_reading,29,2108,4.7,14,1067
152002,Silver,Wide,137 mm,Lenskart Air,VC E14628AF,2000,eyeframe,0,120,0.0,,56
152545,Blue,5-8 yrs,124 mm,Hooper online,HP E10076M,1000,eyeframe,0,968,4.3,3,83
153087,Brown,Extra Wide,140 mm,John Jacobs Online,JJ E14755,3500,eyeframe,0,1191,0.0,,120
200600,White,Medium,142 mm,Vincent Chase Online,VC E14847,2000,eyeframe,0,1883,5.0,1,502
201241,Transparent,Narrow,130 mm,Vincent Chase Online,VC E13740,2000,eyeframe,0,1813,0.0,,1
201428,Gunmetal,Wide,139 mm,John Jacobs Online,JJ E13554,3500,eyeframe,0,1352,4.5,4,111
205980,Tortoise,Medium,137 mm,John Jacobs Online,JJ E15292,3500,eyeframe,0,717,0.0,,26
207675,Yellow,5-8 yrs,123 mm,Hooper,HP E15012M,1000,eyeframe,0,1003,0.0,,60
207690,Tortoise,Medium,136 mm,Lenskart STUDIO,LK E15511,2000,eyeframe,0,2141,4.65,3,4
208117,Brown,Medium,136 mm,John Jacobs,JJ E15550,3500,eyeframe,0,1353,3.5,4,19
209537,Gunmetal,Wide,142 mm,Vincent Chase Online,VC S15802,2000,sunglasses,0,292,0.0,,611
210941,Transparent,Narrow,131 mm,Lenskart Blu,LB E16060,2000,non_power_reading,0,352,0.0,,84
212015,Blue,8-12 yrs,129 mm,Hooper Computer Glasses,LK D16258,2000,non_power_reading,0,58,0.0,,201
212036,Red,5-8 yrs,120 mm,Hooper Computer Glasses,LK D16279,2000,non_power_reading,0,59,0.0,,203
213508,Tortoise,Wide,141 mm,John Jacobs,JJ E16579,5000,eyeframe,0,298,0.0,,212
215592,Silver,Extra Wide,148 mm,John Jacobs,JJ S16674,5000,sunglasses,0,57,0.0,,1400
137100,Brown,Medium,136 mm,Lenskart Air,LA E12947,2000,eyeframe,2558,4003,4.35,34,914
138592,Brown,Extra Wide,142 mm,John Jacobs,JJ E13148,3500,eyeframe,779,1157,4.85,15,465
143282,Pink,8-12 yrs,124 mm,Hooper Computer Glasses,LKJ E10036CE,1500,non_power_reading,503,876,4.6,5,46
146484,Gold,Medium,137 mm,Vincent Chase,VC E13760 AF,2000,eyeframe,103,445,0.0,,57
147239,Silver,Wide,138 mm,John Jacobs Online,JJ S13866,3500,sunglasses,330,1841,0.0,,2
148439,Gold,Wide,145 mm,John Jacobs Online,JJ S12797XL,5000,sunglasses,187,1145,0.0,,17
149319,Blue,Extra Narrow,127 mm,Vincent Chase,VC E11801,2000,eyeframe,2006,16537,4.55,221,15
150127,Grey,Medium,136 mm,Fossil,FOS 7118,5000,eyeframe,374,3886,4.8,5,11
150855,Blue,Medium,134 mm,John Jacobs,JJ E14409,3500,eyeframe,0,3272,4.6,13,4
151654,,,,Alcon Air Optix,Alcon Air Optix Sterling Gray Powered Monthly,1200,contact_lens,0,188,0.0,,49997
151910,Grey,Medium,135 mm,OJOS,OJ E14545,1700,eyeframe,0,316,5.0,1,50
152508,Black,8-12 yrs,125 mm,Hooper online,HP E10068L,1000,eyeframe,0,1530,5.0,4,121
153081,Black,Extra Wide,147 mm,John Jacobs,JJ E14754,5000,eyeframe,0,1789,5.0,2,1
200839,Blue,Medium,136 mm,Fossil,FOS 7128,5000,eyeframe,0,1714,4.0,1,12
201435,Silver,Wide,140 mm,John Jacobs,JJ E13557,3500,eyeframe,0,1591,0.0,,7
204168,Gold,Wide,140 mm,Vincent Chase,VC E14970AF,2000,eyeframe,0,118,0.0,,126
205312,Silver,Narrow,133 mm,John Jacobs,JJ E15136,6000,eyeframe,0,1171,4.0,1,4
205402,Pink,Medium,135 mm,Lenskart STUDIO,LK E15182,2000,eyeframe,0,3867,4.0,1,4
207331,Grey,Wide,140 mm,Lenskart Air,LA E14212AF,2000,eyeframe,0,108,5.0,1,42
210439,Blue,Wide,138 mm,Vincent Chase,VC E15964,2000,eyeframe,0,4168,5.0,1,3
210440,Copper,Wide,138 mm,Vincent Chase Online,VC E15964,2000,eyeframe,0,2797,5.0,1,2
210630,Blue,Medium,136 mm,Vincent Chase,VC E16035,2000,eyeframe,0,3346,5.0,1,8
210937,Tortoise,Wide,139 mm,Lenskart Blu,LB E16058,2000,non_power_reading,0,124,0.0,,53
211425,Green,Wide,139 mm,Lenskart Air,LA E16161,2000,eyeframe,0,3780,0.0,,11
212340,Pink,Extra Wide,148 mm,John Jacobs,JJ S16346,5000,sunglasses,0,257,0.0,,47
130524,Blue,Medium,136 mm,John Jacobs Online,JJ E11531,3500,eyeframe,1211,1930,4.55,16,17
138819,Blue,Extra Wide,143 mm,John Jacobs Online,JJ E13181,3500,eyeframe,1539,2347,4.55,12,270
138845,Brown,Extra Wide,142 mm,John Jacobs,JJ E13192,5000,eyeframe,966,2490,4.3,21,714
141242,Gunmetal,Medium,137 mm,John Jacobs,JJ E12699,3500,eyeframe,3010,5750,4.75,39,1
143058,Brown,Medium,134 mm,Lenskart Air,LA E13405AF,2000,eyeframe,16,747,0.0,,209
147273,Black,Medium,134 mm,John Jacobs,JJ E13876,5000,eyeframe,817,4695,4.5,4,9
147412,Pink,Extra Wide,143 mm,John Jacobs,JJ E13893,5000,eyeframe,378,613,5.0,7,594
148206,Black,Wide,140 mm,John Jacobs Online,JJ S13988,3500,sunglasses,82,1540,0.0,,1
149088,Black,Extra Wide,143 mm,Vincent Chase,VC E14112AF,2000,eyeframe,6,322,5.0,2,2
150045,Green,8-12 yrs,125 mm,Hooper online,HP E10017L,1000,eyeframe,257,2232,4.65,6,43
150673,Brown,Medium,137 mm,John Jacobs Online,JJ E14376,3500,eyeframe,72,2130,0.0,,44
151651,,,,Alcon Air Optix,Alcon Air Optix Brown Powered Monthly,1200,contact_lens,0,88,0.0,,49996
152506,Green,8-12 yrs,125 mm,Hooper online,HP E10068L,1000,eyeframe,0,1723,5.0,4,72
152536,Grey,8-12 yrs,127 mm,Hooper online,HP E10033M,1000,eyeframe,0,1510,5.0,1,1
152766,Transparent,Narrow,132 mm,John Jacobs,JJ E13003,3500,eyeframe,0,2172,4.1,31,11
152959,Tortoise,Extra Wide,142 mm,John Jacobs Online,JJ E14733,3500,eyeframe,0,1655,0.0,,48
153099,Maroon,Extra Wide,146 mm,John Jacobs Online,JJ E14758,3500,eyeframe,0,707,5.0,2,386
153103,Grey,Wide,140 mm,John Jacobs,JJ E14759,3500,eyeframe,0,722,5.0,1,271
200586,Yellow,Narrow,135 mm,Vincent Chase Online,VC S14842,2000,sunglasses,0,2091,0.0,,8
200782,Gunmetal,Narrow,132 mm,Vincent Chase Online,VC E14876,2000,eyeframe,0,3217,4.9,12,24
201715,Green,Narrow,133 mm,Fossil,FOS7111/G,7000,eyeframe,0,883,0.0,,3
201745,Gunmetal,Medium,134 mm,OJOS,OJ E14896,1700,eyeframe,0,426,5.0,2,267
201744,Black,Medium,135 mm,OJOS,OJ E14892,1700,eyeframe,0,752,5.0,4,61
205306,Gold,Narrow,131 mm,John Jacobs Online,JJ E15134,3500,eyeframe,0,669,0.0,,324
205405,Teal,Medium,136 mm,Lenskart STUDIO,LK E15183,2000,eyeframe,0,4777,0.0,,2
205988,Gold,Narrow,133 mm,John Jacobs Online,JJ E15296,5000,eyeframe,0,679,3.0,1,57
206975,Yellow,Medium,137 mm,Lenskart Blu,LB E14060,1500,non_power_reading,0,933,4.65,63,349
209436,Blue,Wide,141 mm,John Jacobs,JJ S15785,6000,sunglasses,0,734,0.0,,31
209665,Gold,Medium,137 mm,John Jacobs,JJ E15818,5000,eyeframe,0,680,0.0,,36
211897,Maroon,Medium,134 mm,Lenskart Blu,LB E16219,1500,non_power_reading,0,129,0.0,,1097
213099,Brown,Medium,136 mm,Lenskart READERS,LR E15859,500,non_power_reading,0,73,0.0,,766
215347,Purple,Wide,140 mm,John Jacobs,JJ S16637,5000,sunglasses,0,151,0.0,,143
216929,Silver,Medium,135 mm,Le Petit Lunetier,Katie.S,7000,eyeframe,0,97,0.0,,81
130555,Brown,Medium,136 mm,John Jacobs Online,JJ E11537,3500,eyeframe,581,3449,4.0,102,445
138832,Red,Medium,137 mm,John Jacobs Online,JJ E13186,3500,eyeframe,772,1616,4.3,6,386
144910,Red,Narrow,130 mm,John Jacobs Online,JJ E13581,3500,eyeframe,1536,1366,5.0,4,303
145149,Silver,Wide,139 mm,John Jacobs,JJ E13592,3500,eyeframe,1021,4235,4.35,8,9
146544,Gunmetal,Wide,138 mm,Vincent Chase,VC E13769AF,2000,eyeframe,16,961,0.0,,66
147618,Pink,Extra Wide,148 mm,John Jacobs Online,JJ E13940,5000,eyeframe,0,501,5.0,2,658
150656,Transparent,Narrow,133 mm,John Jacobs,JJ E14370,3500,eyeframe,27,733,4.3,3,535
150942,Blue,8-12 yrs,126 mm,Hooper,HP E10108,1000,eyeframe,195,8714,4.5,14,1
151014,Gold,Extra Wide,142 mm,John Jacobs Online,JJ S14447,5000,sunglasses,146,2864,5.0,2,7
151247,Silver,Wide,141 mm,John Jacobs,JJ E14492,3500,eyeframe,139,2633,5.0,1,7
152151,Black,Narrow,132 mm,Lenskart READERS,LR E14648,500,non_power_reading,0,2845,4.65,3,12
153075,Maroon,Extra Wide,149 mm,John Jacobs Online,JJ E14752,3500,eyeframe,0,459,0.0,,18
153082,Pink,Extra Wide,147 mm,John Jacobs,JJ E14754,3500,eyeframe,0,727,5.0,2,701
207202,Gold,Narrow,132 mm,John Jacobs,JJ E15466,5000,eyeframe,0,1255,0.0,,15
207926,Brown,Medium,139 mm,Vincent Chase Online,VC S15215,2000,sunglasses,0,1064,5.0,2,3
211621,Black,Extra Wide,144 mm,John Jacobs,JJ S16210,5000,sunglasses,0,259,0.0,,68
216831,Tortoise,Extra Wide,144 mm,John Jacobs,JJ S16899,5000,sunglasses,0,19,0.0,,81
216930,Black,Medium,135 mm,Le Petit Lunetier,Katie.S,7000,eyeframe,0,79,0.0,,88
216934,Tortoise,Wide,140 mm,Le Petit Lunetier,Elie.A,7000,eyeframe,0,116,0.0,,73
217396,Silver,Extra Wide,145 mm,John Jacobs,JJ E16992,5000,eyeframe,0,30,0.0,,179
137698,,,,Aquacolor,Aquacolor Tricky Turquoise Zero Power Monthly,399,contact_lens,2393,22523,4.6,88,49999
142521,Pink,Wide,138 mm,John Jacobs,JJ E13345,3500,eyeframe,415,1396,4.6,8,585
143699,Rose Gold,Narrow,132 mm,John Jacobs,JJ E13494,3500,eyeframe,333,879,4.7,7,732
144601,Grey,Wide,140 mm,John Jacobs Online,JJ E12717,3500,eyeframe,726,3096,4.55,14,4
146049,Gunmetal,Wide,138 mm,Vincent Chase,VC E13682AF,2000,eyeframe,7,515,0.0,,156
147668,Gold,Extra Wide,143 mm,John Jacobs Online,JJ S13077,3500,sunglasses,282,1770,0.0,,3
147703,Black,Wide,139 mm,John Jacobs,JJ E11291,3500,eyeframe,3830,8080,4.6,199,3
148389,White,Extra Wide,143 mm,John Jacobs Online,JJ E13097XL,5000,eyeframe,297,666,4.3,6,341
148428,White,Medium,135 mm,John Jacobs Online,JJ S13088M,5000,sunglasses,401,630,5.0,4,49
148512,Pink,Narrow,130 mm,Vincent Chase,VC E14035AF,2000,eyeframe,6,353,0.0,,211
149083,Blue,Extra Wide,142 mm,Vincent Chase Online,VC E14114,2000,eyeframe,2448,10375,4.6,25,8
149143,Silver,Medium,135 mm,John Jacobs,JJ E14125,3500,eyeframe,256,2273,4.65,6,634
149729,Black,Extra Wide,145 mm,Lenskart Air,LA E14230AF,2000,eyeframe,80,677,5.0,1,146
151342,Brown,Extra Wide,144 mm,John Jacobs Online,JJ E14504,3500,eyeframe,0,853,0.0,,134
152069,Pink,Medium,136 mm,John Jacobs Online,JJ E14643,3500,eyeframe,0,653,0.0,,217
152161,Cream White,Wide,140 mm,Lenskart Blu,LB E14452,1500,non_power_reading,0,544,4.55,14,1600
152721,Grey,Extra Wide,145 mm,John Jacobs Online,JJ S14696,5000,sunglasses,0,2013,0.0,,48
152724,Maroon,Extra Wide,146 mm,John Jacobs Online,JJ S14697,5000,sunglasses,0,1551,5.0,1,28
201244,Black,Wide,138 mm,Vincent Chase Online,VC E13743,2000,eyeframe,0,3408,4.65,33,10
201425,Brown,Wide,140 mm,John Jacobs Online,JJ E13553,3500,eyeframe,0,551,4.3,12,88
201445,Gold,Medium,137 mm,John Jacobs Online,JJ E13591,5000,eyeframe,0,198,4.6,13,708
204356,Purple,2-5 yrs,110 mm,Hooper online,HP E10061S,1000,eyeframe,0,1756,5.0,3,42
204481,Black,Medium,138 mm,Vincent Chase Online,VC E14915,2000,eyeframe,0,5437,4.85,7,9
205303,Silver,Wide,138 mm,John Jacobs,JJ E15133,5000,eyeframe,0,1476,4.5,2,22
206514,Silver,Narrow,131 mm,John Jacobs Online,JJ E12814,3500,eyeframe,0,756,4.6,17,121
206899,Cream,Wide,144 mm,Vincent Chase Online,VC S15426,2000,sunglasses,0,1572,0.0,,3
208192,Black,Narrow,130 mm,Vincent Chase,VC E15575,2000,eyeframe,0,2865,3.3,3,5
209669,Black,Wide,141 mm,John Jacobs,JJ E15820,5000,eyeframe,0,942,0.0,,1
210477,Blue,5-8 yrs,121 mm,Hooper,HP E10088M,1000,eyeframe,0,1428,0.0,,6
210563,Black,Medium,135 mm,Lenskart STUDIO,LK E15994,2000,eyeframe,0,2575,0.0,,44
210940,Black,Narrow,131 mm,Lenskart Blu,LB E16059,2000,non_power_reading,0,190,0.0,,247
216701,Ocean Blue,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,non_power_reading,0,26,0.0,,2278
216928,Black,Narrow,130 mm,Le Petit Lunetier,Katie.S,7000,eyeframe,0,95,0.0,,12
216937,Black,Medium,136 mm,Le Petit Lunetier,Donna.P,7000,eyeframe,0,76,0.0,,27
216936,Tortoise,Wide,140 mm,Le Petit Lunetier,Joseph.H,7000,eyeframe,0,90,0.0,,21
139142,Tortoise,Narrow,131 mm,Vincent Chase Online,VC E11803,2000,eyeframe,0,177,4.5,265,7
140638,Brown,Narrow,133 mm,John Jacobs,JJ E13315,3500,eyeframe,812,1299,3.4,5,672
141147,,,,Aquacolor,Aquacolor Midnight Black Zero Power Monthly,399,contact_lens,2284,2031,4.8,6,49948
143695,Gold,Narrow,132 mm,John Jacobs Online,JJ E13494,3500,eyeframe,681,1083,4.7,7,47
144416,Silver,Wide,139 mm,John Jacobs Online,JJ E13554,3500,eyeframe,421,2759,4.5,4,29
144718,Brown,Wide,138 mm,John Jacobs Online,JJ E13567,3500,eyeframe,924,1123,4.25,4,42
146549,Grey,Wide,138 mm,Vincent Chase,VC E13770AF,2000,eyeframe,2,1023,0.0,,29
147600,White,Wide,140 mm,John Jacobs Online,JJ S13935,3500,sunglasses,269,585,0.0,,177
148381,Brown,Narrow,132 mm,John Jacobs Online,JJ E13572S,3500,eyeframe,212,1200,5.0,3,224
149730,Grey,Extra Wide,145 mm,Lenskart Air,LA E14230AF,2000,eyeframe,53,701,5.0,1,33
150363,Silver,Extra Wide,142 mm,John Jacobs,JJ E14309,3500,eyeframe,0,540,0.0,,414
150683,Gold,Medium,137 mm,John Jacobs Online,JJ E14379,3500,eyeframe,23,1425,4.6,5,96
152764,Green,Extra Narrow,127 mm,John Jacobs,JJ E13002,3500,eyeframe,0,879,4.9,12,591
152770,Brown,Narrow,130 mm,John Jacobs Online,JJ E13005,3500,eyeframe,0,1724,4.55,77,206
153084,Green,Extra Wide,147 mm,John Jacobs,JJ E14754,3500,eyeframe,0,780,5.0,2,422
153091,Green,Extra Wide,143 mm,John Jacobs Online,JJ E14756,3500,eyeframe,0,1553,5.0,1,56
200093,,,,Aquacolor,Aquacolor Turquoise Zero Power Six Monthly,749,contact_lens,6,675,0.0,,49998
200274,Blue,Medium,136 mm,Lenskart Blu,LB E14789,1500,non_power_reading,0,4599,4.5,17,6
201294,Deep Blue,Extra Narrow,129 mm,Vincent Chase,VC E10425-XS,2000,eyeframe,0,4686,0.0,,1
201666,Brown,Wide,141 mm,John Jacobs,JJ E14994,3500,eyeframe,0,385,0.0,,458
205409,Blue,Medium,136 mm,Lenskart STUDIO,LK E15185,2000,eyeframe,0,4121,0.0,,2
206854,,,,Aquacolor,Aquacolor Frosty Blue Zero Power Monthly,399,contact_lens,0,443,0.0,,-2
207025,Black,Extra Wide,144 mm,John Jacobs,JJ S15451,5000,sunglasses,0,244,0.0,,4
209944,Pink Transparent,Wide,138 mm,John Jacobs,JJ E11088,5000,non_power_reading,0,38,0.0,,140
209976,Blue,8-12 yrs,125 mm,Hooper,HP E10082L,1000,eyeframe,0,1875,0.0,,6
210078,Orange,Wide,139 mm,Lenskart Blu,LB E13740,1500,non_power_reading,0,346,0.0,,171
210082,Pink,Wide,140 mm,Lenskart Blu,LB E13737,1500,non_power_reading,0,219,0.0,,336
210408,Gunmetal,Narrow,134 mm,Vincent Chase Polarized,VC S13835-N,2000,sunglasses,0,2805,0.0,,1967
212037,Blue,5-8 yrs,124 mm,Hooper Computer Glasses,LK D16280,2000,non_power_reading,0,55,0.0,,208
213494,Transparent,Medium,137 mm,John Jacobs,JJ E15782,5000,eyeframe,0,937,0.0,,7
218786,Green,Extra Wide,144 mm,Lenskart Hustlr,LB E14058-XW,1700,non_power_reading,0,19,0.0,,480
138332,Silver,Wide,138 mm,John Jacobs,JJ E13100,3500,eyeframe,902,4033,4.5,36,10
144949,Rose Gold,Narrow,131 mm,John Jacobs,JJ E13097AF,3000,eyeframe,2,326,0.0,,75
147409,Gold,Extra Wide,143 mm,John Jacobs,JJ E13893,3500,eyeframe,574,1104,5.0,7,586
147603,Transparent,Medium,136 mm,John Jacobs Online,JJ S13936,3500,sunglasses,255,696,0.0,,25
148386,White,Extra Narrow,128 mm,John Jacobs Online,JJ E13097XS,5000,eyeframe,266,696,5.0,2,343
148708,Red,Wide,139 mm,Lenskart Blu,LB E14059,1500,non_power_reading,1156,4866,4.85,15,119
151228,Silver,Wide,142 mm,John Jacobs,JJ E14486,3500,eyeframe,69,2068,5.0,4,9
152077,Silver,Medium,135 mm,John Jacobs Online,JJ E14645,3500,eyeframe,0,399,0.0,,392
152169,Pink,Wide,139 mm,John Jacobs Online,JJ E14649,3500,eyeframe,0,647,0.0,,298
201225,Black,Narrow,130 mm,Fossil,FOS7132,5000,eyeframe,0,1260,0.0,,15
201342,Brown,Narrow,131 mm,Lenskart Air,LA E14100,2000,eyeframe,0,5153,4.45,47,9
201357,Silver,Medium,137 mm,Vincent Chase Online,VC E14967,2000,eyeframe,0,6514,4.8,11,14
206265,Gold Black,Medium,135 mm,Vincent Chase,VC E15346,2000,eyeframe,0,3227,0.0,,5
206365,Black,Wide,138 mm,John Jacobs,JJ E15371,3500,eyeframe,0,2580,0.0,,13
206518,Copper,Narrow,132 mm,John Jacobs Online,JJ E13912,3500,eyeframe,0,726,0.0,,318
209528,Gold,Wide,142 mm,Vincent Chase Online,VC S15798,2000,sunglasses,0,374,0.0,,2
209816,Black,Wide,145 mm,Lenskart Boost,LKB S15367,2000,sunglasses,0,65,0.0,,886
210074,Green,Medium,137 mm,Lenskart Blu,LB E13738,2000,non_power_reading,0,76,0.0,,323
210936,Brown,Wide,139 mm,Lenskart Blu,LB E16058,2000,non_power_reading,0,181,0.0,,312
210943,Black,Narrow,131 mm,Lenskart Blu,LB E16060,2000,non_power_reading,0,147,0.0,,274
212622,Brown,Extra Wide,146 mm,Lenskart Blu,LB E16410,1500,non_power_reading,0,284,0.0,,24
216002,Gold,Narrow,133 mm,Vincent Chase,VC S16764,2000,sunglasses,0,21,0.0,,778
216330,Jade Green,Extra Wide,144 mm,Lenskart Hustlr,LB E14058-XW,1700,non_power_reading,0,57,0.0,,4446
216828,Green,Extra Wide,145 mm,John Jacobs,JJ S16898,5000,sunglasses,0,208,0.0,,73
217415,Grey,Extra Wide,144 mm,Lenskart,LK S16977ME,3000,sunglasses,0,168,0.0,,6
137703,,,,Aquacolor,Aquacolor Flirty Blue Zero Power Monthly,399,contact_lens,1126,19236,4.45,44,49998
144850,Silver,Narrow,132 mm,John Jacobs Online,JJ E13577,3500,eyeframe,636,1928,5.0,1,70
145566,Brown,Medium,136 mm,Vincent Chase,VC E13633AF,2000,eyeframe,9,659,0.0,,29
147198,Brown,Wide,141 mm,John Jacobs,JJ E13864,3500,eyeframe,3816,1706,0.0,,634
147427,Black,Medium,137 mm,John Jacobs Online,JJ S13898,3500,sunglasses,477,2337,5.0,2,5
147576,Purple,Wide,140 mm,John Jacobs Online,JJ E13929,3500,eyeframe,172,273,0.0,,197
147615,Silver,Extra Wide,148 mm,John Jacobs,JJ E13940,3500,eyeframe,0,949,5.0,2,232
148421,Gold,Narrow,133 mm,John Jacobs Online,JJ S14045,3500,sunglasses,398,913,5.0,1,13
150351,Silver,Medium,138 mm,John Jacobs,JJ E14306,3500,eyeframe,0,704,0.0,,741
150361,Silver,Medium,137 mm,John Jacobs,JJ E14308,3500,eyeframe,0,573,0.0,,571
151652,,,,Alcon Air Optix,Alcon Air Optix Honey Powered Monthly,1200,contact_lens,0,49,0.0,,49996
151730,Blue,Wide,139 mm,Lenskart Air,LA E13378AF,2000,eyeframe,0,280,0.0,,64
151922,Green,Medium,136 mm,OJOS,OJ E14360,1700,eyeframe,0,301,0.0,,59
152070,Pink,Wide,142 mm,John Jacobs Online,JJ E14644,3500,eyeframe,0,1020,0.0,,386
152357,Black,8-12 yrs,134 mm,Hooper Computer Glasses,HP D10099L,1500,non_power_reading,0,183,0.0,,186
200253,Gold,Wide,140 mm,Vincent Chase,VC E14784AF,2000,eyeframe,0,126,0.0,,95
200264,Green,Extra Wide,143 mm,Lenskart Blu,LB E14786,1500,non_power_reading,0,1469,4.25,4,2
201299,Brown,Narrow,133 mm,Vincent Chase,VC E11860,2000,eyeframe,0,5943,4.55,181,3
204272,Brown,Medium,142 mm,Lenskart Air,LA E12494,2000,eyeframe,0,177,4.1,20,99
204311,Grey,Wide,139 mm,Lenskart Air,LA E12944,2000,eyeframe,0,131,0.0,,114
206853,,,,Aquacolor,Aquacolor Coral Brown Zero Power Monthly,399,contact_lens,0,285,0.0,,0
206941,Black,Extra Wide,146 mm,Lenskart Boost,LKB S15396,1700,non_power_reading,0,1384,0.0,,836
209137,,,,Bausch & Lomb Lacelle,Bausch & Lomb Lacelle Brown Zero Power Monthly,629,contact_lens,0,80,0.0,,0
209664,Gunmetal,Medium,137 mm,John Jacobs,JJ E15818,5000,eyeframe,0,1041,0.0,,4
210933,Blue,Medium,137 mm,Lenskart Blu,LB E16057,2000,non_power_reading,0,225,0.0,,154
210953,Transparent,Wide,139 mm,Lenskart Blu,LB E16064,2000,non_power_reading,0,335,0.0,,375
213041,Creamy White,Extra Wide,144 mm,John Jacobs,JJ S16391,8000,sunglasses,0,203,0.0,,740
214475,Gold,Extra Wide,142 mm,Vincent Chase,VC E13624,2000,eyeframe,0,19,0.0,,2702
216040,Brown,Wide,144 mm,Vincent Chase,VC S16779,2000,sunglasses,0,17,0.0,,1818
219262,Blaze,Medium,139 mm,Lenskart Hustlr,VC S15999,2000,sunglasses,0,17,0.0,,988
142915,Black,Medium,137 mm,John Jacobs,JJ E13367AF,3000,eyeframe,11,106,0.0,,12
145392,,,,Clalen Iris,Clalen Iris Suzy Brown Zero Power Daily,249,contact_lens,37,35,0.0,,50000
145684,Transparent,5-8 yrs,123 mm,Hooper Computer Glasses,LKJ E10066CE,1500,non_power_reading,415,959,4.8,6,65
146250,Grey,Narrow,130 mm,John Jacobs Online,JJ E13729,3500,eyeframe,2374,1350,5.0,1,232
146672,Pink,5-8 yrs,120 mm,Hooper online,LKJ E10074,1000,eyeframe,589,2212,4.0,2,90
147260,Gold,Medium,136 mm,John Jacobs Online,JJ S13871,3500,sunglasses,561,1847,4.65,3,13
147587,Transparent,Medium,136 mm,John Jacobs Online,JJ E13932,3500,eyeframe,348,173,0.0,,270
147612,Gold,Extra Wide,149 mm,John Jacobs Online,JJ E13939,3500,eyeframe,30,355,0.0,,233
148220,Gold,Narrow,129 mm,John Jacobs Online,JJ S13993,3500,sunglasses,40,258,0.0,,10
148570,Silver,Extra Wide,144 mm,Vincent Chase Online,VC S14049,2000,eyeframe,3050,6991,4.35,28,1
149145,Rose Gold,Medium,135 mm,John Jacobs,JJ E14125,3500,eyeframe,173,1639,4.65,6,588
150663,Grey,Medium,137 mm,John Jacobs Online,JJ E14372,3500,eyeframe,85,2076,4.5,4,5
150968,Tortoise,Extra Wide,143 mm,John Jacobs Online,JJ S14429,3500,sunglasses,0,880,0.0,,26
152146,Grey,Extra Wide,142 mm,Lenskart Air,LA E12494,2000,eyeframe,0,173,4.1,20,116
152148,Black,Narrow,132 mm,Lenskart READERS,LR E14648,500,non_power_reading,0,2755,4.65,3,7
152762,Maroon,Extra Narrow,127 mm,John Jacobs,JJ E13002,3500,eyeframe,0,844,4.9,12,656
152814,Grey,5-8 yrs,123 mm,Hooper Computer Glasses,HP E10126L,1500,non_power_reading,14,556,4.5,2,24
152950,Green,Medium,138 mm,John Jacobs Online,JJ E14731,3500,eyeframe,0,701,0.0,,309
153108,Silver,Wide,139 mm,John Jacobs Online,JJ E14761,3500,eyeframe,0,1287,5.0,5,222
200681,Gold,Medium,134 mm,John Jacobs,JJ E14685,3500,eyeframe,0,1119,0.0,,7
201689,Black,Extra Wide,147 mm,John Jacobs Online,JJ S14986,3500,sunglasses,0,1165,0.0,,50
204475,Tortoise,Extra Wide,142 mm,Vincent Chase Online,VC E14913,2000,eyeframe,0,1363,0.0,,1
205222,Transparent,Wide,142 mm,Vincent Chase Online,VC S15126,2000,sunglasses,0,1920,5.0,2,18
205331,Silver,Wide,138 mm,Vincent Chase,VC E15158AF,2000,eyeframe,0,122,0.0,,88
205344,Transparent,Wide,138 mm,Lenskart STUDIO,LK E15161,2000,eyeframe,0,2275,5.0,2,81
207687,Black,Medium,134 mm,Lenskart STUDIO,LK E15510,2000,eyeframe,0,2694,5.0,2,3
207934,Green,Medium,138 mm,Vincent Chase Polarized,VC S15214,1500,sunglasses,0,151,5.0,3,40
209670,Copper,Wide,141 mm,John Jacobs,JJ E15820,5000,eyeframe,0,707,0.0,,18
209941,Black Transparent,Narrow,133 mm,John Jacobs,JJ E10004,5000,non_power_reading,0,59,0.0,,85
210076,Blue,Wide,139 mm,Lenskart Blu,LB E13740,2000,non_power_reading,0,190,0.0,,341
214478,Black,Narrow,132 mm,Vincent Chase,VC E11560,2000,eyeframe,0,227,0.0,,2650
216000,Gold,Narrow,132 mm,Vincent Chase,VC S16762,2000,sunglasses,0,19,0.0,,678
216582,Jade Green,Extra Narrow,125 mm,Lenskart Hustlr,HP D15011,1700,non_power_reading,0,629,0.0,,551
216938,Tortoise,Medium,136 mm,Le Petit Lunetier,Donna.P,7000,eyeframe,0,74,0.0,,26
217854,Black,Wide,139 mm,Vincent Chase,VC E17088,2000,eyeframe,0,23,0.0,,2052
131779,Red,Narrow,133 mm,John Jacobs Online,JJ 2239,3500,eyeframe,963,1695,4.4,175,475
