,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
257,152357,Black,8-12 yrs,134 mm,Hooper Computer Glasses,HP D10099L,1500,1500,non_power_reading,0,166,0.0,,HOOPERKIDSCE,180,False
258,152356,Black,8-12 yrs,130 mm,Hooper Computer Glasses,HP D10098L,1500,1500,non_power_reading,0,578,0.0,,HOOPERKIDSCE,1,False
259,152352,Grey,8-12 yrs,134 mm,Hooper Computer Glasses,HP D10096L,1500,1500,non_power_reading,0,551,0.0,,HOOPERKIDSCE,1,False
260,152350,Blue,8-12 yrs,136 mm,Hooper Computer Glasses,HP D10095L,1500,1500,non_power_reading,0,143,0.0,,HOOPERKIDSCE,183,False
261,151505,Blue,Medium,137 mm,Lenskart Blu,LB E13738,1500,1500,non_power_reading,1377,32454,4.45,133,LKBLUCE,1735,False
262,151037,Blue,Medium,136 mm,Lenskart Blu,LB E14453,1200,1200,non_power_reading,51,2907,4.35,42,LKBLUCE,476,False
263,151042,Grey,Medium,137 mm,Lenskart Blu,LB E14454,1200,1200,non_power_reading,0,4984,4.55,17,LKBLUCE,309,False
264,151040,Green,Medium,137 mm,Lenskart Blu,LB E14454,1200,1200,non_power_reading,151,2991,4.55,17,LKBLUCE,753,False
265,151041,Blue,Medium,137 mm,Lenskart Blu,LB E14454,1200,1200,non_power_reading,252,4181,4.55,17,LKBLUCE,288,False
266,150155,Black,Medium,135 mm,Lenskart Blu,LB E14283,1200,1200,non_power_reading,486,4610,4.25,18,LKBLUCE,313,False
267,150153,Green,Medium,135 mm,Lenskart Blu,LB E14283,1200,1200,non_power_reading,240,2644,4.25,18,LKBLUCE,82,False
268,150069,Black,Extra Wide,143 mm,Lenskart Blu,LB E14271,1200,1200,non_power_reading,1049,2427,4.1,14,LKBLUCE,382,False
269,148745,Pink,Extra Wide,142 mm,Lenskart Blu,LB E14061,1200,1200,non_power_reading,6506,8499,4.5,50,LKBLUCE,150,False
270,147810,Yellow,Medium,137 mm,Lenskart Blu,LB E13736,1200,1200,non_power_reading,3213,9398,4.4,88,LKBLUCE,12,False
271,146528,Grey,Wide,139 mm,Lenskart Blu,LB E13739,1500,1500,non_power_reading,6174,15373,4.5,149,LKBLUCE,44,False
272,145686,Orange,5-8 yrs,123 mm,Hooper Computer Glasses,LKJ E10066CE,1500,1500,non_power_reading,317,433,4.8,6,KIDSCE,52,False
273,145684,Transparent,5-8 yrs,123 mm,Hooper Computer Glasses,LKJ E10066CE,1500,1500,non_power_reading,415,945,4.8,6,KIDSCE,80,False
274,145682,Brown,8-12 yrs,125 mm,Hooper Computer Glasses,LKJ E10065CE,1500,1500,non_power_reading,374,305,4.85,8,KIDSCE,66,False
275,145681,Transparent,8-12 yrs,125 mm,Hooper Computer Glasses,LKJ E10065CE,1500,1500,non_power_reading,447,629,4.85,8,KIDSCE,95,False
276,145592,Pink,5-8 yrs,120 mm,Hooper Computer Glasses,LKJ E10064CE,1500,1500,non_power_reading,421,867,4.15,6,KIDSCE,2,False
277,143282,Pink,8-12 yrs,124 mm,Hooper Computer Glasses,LKJ E10036CE,1500,1500,non_power_reading,503,850,4.6,5,KIDSCE,66,False
278,142670,Blue,5-8 yrs,122 mm,Hooper Computer Glasses,LKJ E10009CE,1500,1500,non_power_reading,187,156,0.0,,KIDSCE,20,False
279,217451,Blue Sky,Medium,139 mm,Lenskart Hustlr,LA E15417-Combo,9500,4000,non_power_reading,0,160851,0.0,,COMBO-HUSTLR-POWER-EYE-3-217451,0,False
280,208964,Caribbean,Medium,139 mm,Lenskart Hustlr,LB E14058-W,1700,1700,non_power_reading,0,6391,4.6,309,LKBLUCE,3,False
281,204454,Pink,Wide,139 mm,Lenskart Blu,LB E14058,1200,1200,non_power_reading,0,3002,4.6,309,LKBLUCE,1,False
282,200261,Blue,Extra Wide,142 mm,Lenskart Blu,LB E14785,1500,1500,non_power_reading,0,3958,4.75,16,LKBLUCE,4,False
283,200275,Green,Medium,136 mm,Lenskart Blu,LB E14789,1500,1500,non_power_reading,0,3541,4.5,17,LKBLUCE,1,False
284,200285,Gold,Medium,136 mm,Lenskart Blu,LB E13736,1200,1200,non_power_reading,0,6300,4.4,88,LKBLUCE,11,False
285,200288,Blue,Medium,137 mm,Lenskart Blu,LB E13739,1500,1500,non_power_reading,0,8481,4.5,149,LKBLUCE,10,False
286,151031,Yellow,Wide,139 mm,Lenskart Blu,LB E14058,1200,1200,non_power_reading,840,7278,4.6,309,LKSHARK,4,False
287,151038,Transparent,Medium,136 mm,Lenskart Blu,LB E14453,1200,1200,non_power_reading,281,6236,4.35,42,LKBLUCE,3,False
288,149174,Black,Narrow,130 mm,Lenskart Blu,LB E14131,2000,2000,non_power_reading,13339,19771,4.5,90,LKBLUCE,19,False
289,146461,Black,Wide,139 mm,Lenskart Blu,LB E13740,1500,1500,non_power_reading,16036,58673,4.5,171,LKBLUCE,15,False
290,143917,Blue,Medium,134 mm,Lenskart Blu,LB E13528,1500,1500,non_power_reading,7050,19095,4.45,117,LKBLUCE,9,False
291,143914,Black,Medium,134 mm,Lenskart Blu,LB E13528,1500,1500,non_power_reading,7998,15771,4.45,117,LKBLUCE,18,False
292,143886,Grey,Medium,136 mm,Lenskart Blu,LB E13529,2000,2000,non_power_reading,8413,14596,4.5,210,LKBLUCE,16,False
