,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
1668,138331,Black,Wide,138 mm,John Jacobs Online,JJ E13100,3500,3500,eyeframe,2229,6926,4.5,36,JJBOGO,870,False
1669,206467,Green,Medium,136 mm,Vincent Chase Online,VC S15374,2000,2000,sunglasses,0,3514,5.0,6,VCSUN,40,False
1670,206721,Green,Wide,138 mm,Lenskart Air,LA E15389,1700,1700,eyeframe,0,3183,0.0,,VCEYE,192,False
1671,209602,White,Wide,142 mm,Vincent Chase Online,VC S11113,2000,2000,sunglasses,0,1781,0.0,,VCSUN,198,False
1672,213234,Black,Medium,140 mm,Vincent Chase Polarized,VC S16536,1500,1500,sunglasses,0,340,0.0,,VCSUN,923,False
1673,214487,Gold,Extra Wide,144 mm,Vincent Chase,VC E12392,1700,1700,eyeframe,0,274,0.0,,VCEYE,2645,False
1674,152248,Pink,Medium,136 mm,John Jacobs,JJ E14541,5000,5000,eyeframe,0,201,5.0,4,JJBOGO,244,False
1675,204479,Brown,Medium,137 mm,Vincent Chase,VC E14914,1700,1700,eyeframe,0,3570,5.0,1,VCEYE,192,False
1676,209526,Black,Wide,141 mm,Vincent Chase,VC S15797,1000,1000,sunglasses,0,1436,0.0,,VCSUN,257,False
1677,212371,Brown,Extra Wide,143 mm,John Jacobs,JJ S15786,6000,6000,sunglasses,0,428,0.0,,JJSUN,136,False
1678,212613,Transparent,Extra Wide,146 mm,Vincent Chase Online,VC S16414,1500,1500,sunglasses,0,860,0.0,,VCSUN,282,False
1679,213233,Silver,Medium,140 mm,Vincent Chase Polarized,VC S16536,1500,1500,sunglasses,0,327,0.0,,VCSUN,877,False
1680,213509,Tortoise,Wide,141 mm,John Jacobs,JJ E16579,5000,5000,eyeframe,0,300,0.0,,,208,False
1681,152945,Black,Medium,134 mm,John Jacobs Online,JJ E14729,3500,3500,eyeframe,0,1441,0.0,,JJBOGO,499,False
1682,213268,Green,Extra Narrow,127 mm,Vincent Chase Polarized,VC S16551,2000,2000,sunglasses,0,337,0.0,,VCSUN,975,False
1683,214480,Blue,Medium,134 mm,Vincent Chase,VC E13046-M,1700,1700,eyeframe,0,352,0.0,,VCEYE,3289,False
1684,216507,Brown,Small,131 mm,Fossil,FOS 7105,7000,7000,eyeframe,0,275,0.0,,,13,False
1685,135936,Black,Narrow,130 mm,John Jacobs,JJ E12648,5000,5000,eyeframe,3078,8611,4.3,53,JJEYE,986,False
1686,140643,Black,Medium,134 mm,John Jacobs,JJ E13317,3500,3500,eyeframe,1024,4352,4.9,13,JJBOGO,359,False
1687,144917,Black,Medium,135 mm,John Jacobs Online,JJ E13583,3500,3500,eyeframe,1382,5517,4.75,14,JJBOGO,700,False
1688,146241,Gunmetal,Wide,138 mm,John Jacobs,JJ E13726,5000,5000,eyeframe,2885,5087,4.75,28,JJBOGO,365,False
1689,149147,Silver,Medium,136 mm,John Jacobs,JJ E14126,3500,3500,eyeframe,174,7665,5.0,5,JJBOGO,552,False
1690,151243,Black,Wide,141 mm,John Jacobs,JJ E14491,5000,5000,eyeframe,65,5001,5.0,3,JJEYE,2162,False
1691,153109,Black,Wide,139 mm,John Jacobs Online,JJ E14761,5000,5000,eyeframe,0,2512,5.0,5,JJEYE,396,False
1692,131251,Brown,Wide,139 mm,John Jacobs,JJ E11724,3500,3500,eyeframe,1448,15973,4.3,151,JJBOGO,107,False
1693,148035,Black,Medium,140 mm,Vincent Chase Polarized,VC S13972,2000,2000,sunglasses,826,6953,4.75,17,VCSUN,3375,False
1694,204460,Yellow,Medium,137 mm,Lenskart Blu,LB E14060,1200,1200,non_power_reading,0,2378,4.65,61,LKBLUCE,76,False
1695,209709,Black,Medium,136 mm,Vincent Chase,VC E15831,1700,1700,eyeframe,0,1257,0.0,,VCEYE,959,False
1696,211916,Black,Medium,137 mm,Lenskart Blu,LB E16227,2000,2000,non_power_reading,0,545,0.0,,LKBLUCE,852,False
1697,215444,Purple,Medium,134 mm,Lenskart Air,LA E15392,1700,1700,eyeframe,0,191,0.0,,VCEYE,970,False
1698,128658,Brown,Wide,141 mm,Vincent Chase Polarized,VC S11290,1500,1500,sunglasses,3872,15202,4.35,164,VCSUN,24,False
1699,141232,Silver,Narrow,131 mm,John Jacobs,JJ E12842,3500,3500,eyeframe,1003,6350,4.0,5,JJBOGO,259,False
1700,146475,Blue,Wide,140 mm,John Jacobs,JJ E13746,5000,5000,eyeframe,610,3607,5.0,4,JJBOGO,697,False
1701,148072,Black,Extra Wide,147 mm,Vincent Chase Polarized,VC S13982,2000,2000,sunglasses,2836,6849,4.4,10,VCSUN,1650,False
1702,210147,Green,Medium,134 mm,Lenskart Air,LA E15322,3000,3000,eyeframe,0,1960,0.0,,VCEYE,439,False
1703,212359,Black,Extra Wide,146 mm,John Jacobs,JJ E16356,5000,5000,eyeframe,0,643,0.0,,,380,False
1704,213091,Brown,Extra Wide,143 mm,John Jacobs,JJ S16497,5000,5000,sunglasses,0,465,0.0,,JJSUN,563,False
1705,115408,Tortoise,Medium,135 mm,John Jacobs Online,JJ E10118,3500,3500,eyeframe,5369,15788,4.3,182,JJBOGO,1489,False
1706,146795,Brown,Medium,136 mm,John Jacobs,JJ E13791,5000,5000,eyeframe,806,4803,4.75,9,JJBOGO,765,False
1707,201326,Blue,Wide,140 mm,Lenskart Air,LA E12709,1700,1700,eyeframe,0,3306,4.75,96,VCEYE,609,False
1708,210029,Blue,Narrow,133 mm,Lenskart Air,LA E15876,1700,1700,eyeframe,0,2070,0.0,,,177,False
1709,213295,Gunmetal,Medium,139 mm,Vincent Chase Polarized,VC S16561,1500,1500,sunglasses,0,511,0.0,,VCSUN,517,False
1710,213355,Gold,Narrow,133 mm,Lenskart Air,LA E16565,1700,1700,eyeframe,0,382,0.0,,VCEYE,164,False
1711,216859,Tortoise,Wide,139 mm,John Jacobs,JJ E16892,5000,5000,eyeframe,0,148,0.0,,JJEYE,647,False
1712,152163,Green,Wide,139 mm,Lenskart Blu,LB E14453,1200,1200,non_power_reading,0,2637,4.35,42,LKBLUCE,646,False
1713,208154,Black,Medium,134 mm,John Jacobs,JJ S15563,5000,5000,sunglasses,0,441,3.0,1,JJEYE,197,False
1714,211713,Tortoise,Wide,140 mm,John Jacobs,JJ S11089,5000,5000,sunglasses,0,458,0.0,,JJSUN,1327,False
1715,148203,Black,Wide,141 mm,John Jacobs,JJ S13987,3500,3500,sunglasses,84,1056,5.0,1,JJEYE,163,False
1716,148248,Brown,Narrow,133 mm,Vincent Chase Online,VC E13884,1700,1700,eyeframe,1169,5123,4.5,118,VCEYE,721,False
1717,200985,Purple,2-5 yrs,108 mm,Hooper online,HP E14910S,1000,1000,eyeframe,0,1235,5.0,3,HOOPEREYE,79,False
1718,212595,Pink,Wide,141 mm,Vincent Chase Polarized,VC S16399,2000,2000,sunglasses,0,474,0.0,,VCSUN,1529,False
1719,212612,Black,Extra Wide,147 mm,Vincent Chase Online,VC S16413,1500,1500,sunglasses,0,796,0.0,,VCSUN,339,False
1720,146792,Black,Medium,137 mm,John Jacobs Online,JJ E13790,5000,5000,eyeframe,987,9076,4.75,8,JJBOGO,2687,False
1721,201440,Blue,Medium,137 mm,John Jacobs Online,JJ E13559,3500,3500,eyeframe,0,1148,0.0,,JJEYE,2280,False
1722,209713,Blue,Medium,136 mm,Vincent Chase,VC E15833,1700,1700,eyeframe,0,1920,0.0,,VCEYE,456,False
1723,209730,Black,Medium,134 mm,Vincent Chase,VC E15838,1700,1700,eyeframe,0,1279,0.0,,VCEYE,552,False
1724,210011,Blue,Medium,136 mm,Lenskart Air,LA E15870,1700,1700,eyeframe,0,2315,0.0,,,735,False
1725,213285,Gold,Wide,141 mm,Vincent Chase Polarized,VC S16559,1500,1500,sunglasses,0,495,0.0,,VCSUN,539,False
1726,215347,Purple,Wide,140 mm,John Jacobs,JJ S16637,5000,5000,sunglasses,0,126,0.0,,JJSUN,164,False
1727,216508,Blue,Small,127 mm,Fossil,FOS 7105,7000,7000,eyeframe,0,268,0.0,,VCEYE,10,False
1728,142517,Grey,Medium,136 mm,John Jacobs,JJ E13344,3500,3500,eyeframe,1442,5151,4.8,12,JJBOGO,1243,False
1729,148596,Transparent,Narrow,132 mm,John Jacobs,JJ E14055,3500,3500,eyeframe,434,2358,5.0,4,JJBOGO,455,False
1730,207212,Gold Green,Medium,137 mm,John Jacobs,JJ E15469,5000,5000,eyeframe,0,776,0.0,,JJEYE,730,False
1731,211957,Grey,Medium,134 mm,Lenskart Air,LA E14532,1700,1700,eyeframe,0,231,0.0,,VCEYE,2768,False
1732,212360,Gunmetal,Extra Wide,146 mm,John Jacobs,JJ E16356,5000,5000,eyeframe,0,656,0.0,,,380,False
1733,134574,Gold,Medium,134 mm,John Jacobs,JJ E12340,5000,5000,eyeframe,1512,7521,4.45,23,JJBOGO,879,False
1734,148413,Gold,Extra Narrow,128 mm,John Jacobs,JJ S12807S,5000,5000,sunglasses,621,2424,0.0,,JJSUN,493,False
1735,209715,Gold,Medium,136 mm,Vincent Chase,VC E15833,1700,1700,eyeframe,0,1372,0.0,,VCEYE,882,False
1736,213110,Black,Medium,136 mm,Lenskart Air,LA E16493,3000,3000,eyeframe,0,789,0.0,,VCEYE,1131,False
1737,138629,Black,Medium,136 mm,Vincent Chase Polarized,LA S13159,2000,2000,sunglasses,2947,11168,4.65,36,VCSUN,2197,False
1738,151554,Black,Extra Wide,148 mm,Vincent Chase Polarized,VC S14537,1500,1500,sunglasses,24,2738,4.4,5,VCSUN,1118,False
1739,205307,Copper,Narrow,131 mm,John Jacobs,JJ E15134,5000,5000,eyeframe,0,815,0.0,,JJEYE,66,False
1740,213281,Silver,Medium,139 mm,Vincent Chase Polarized,VC S16557,1500,1500,sunglasses,0,539,0.0,,VCSUN,481,False
1741,138334,Gunmetal,Medium,135 mm,John Jacobs,JJ E13101,3500,3500,eyeframe,1923,5648,4.6,27,JJBOGO,690,False
1742,206790,Gunmetal,Wide,139 mm,John Jacobs,JJ E13592,5000,5000,eyeframe,0,837,4.35,8,JJEYE,1906,False
1743,206907,Yellow,Medium,140 mm,Vincent Chase Online,VC S15429,1500,1500,sunglasses,0,1903,0.0,,VCSUN,68,False
1744,209051,Blue Sky,8-12 yrs,125 mm,Lenskart Hustlr,HP D15011,1700,1700,non_power_reading,0,3936,0.0,,HOOPERKIDSCE,1306,False
1745,211292,Black,Narrow,130 mm,Lenskart Air,LA E13069-N,1700,1700,eyeframe,0,214,0.0,,VCEYE,1897,False
1746,212043,Maroon,8-12 yrs,130 mm,Hooper,LK S16244,2000,2000,sunglasses,0,1324,0.0,,VCEYE,258,False
1747,212044,Black,8-12 yrs,130 mm,Hooper,LK S16244,2000,2000,sunglasses,0,1096,0.0,,VCEYE,53,False
1748,215281,Blue,Narrow,130 mm,John Jacobs,JJ E10007,3500,3500,eyeframe,0,217,0.0,,JJBOGO,685,False
1749,152669,Gold,Narrow,132 mm,John Jacobs,JJ E14687,5000,5000,eyeframe,44,3918,5.0,3,JJEYE,337,False
1750,208302,Transparent,Medium,134 mm,John Jacobs,JJ S13028,5000,5000,sunglasses,0,600,4.15,6,JJSUN,286,False
1751,211903,Grey,Narrow,131 mm,Lenskart Blu,LB E16224,2000,2000,non_power_reading,0,422,0.0,,LKBLUCE,481,False
1752,142898,Gold,Medium,134 mm,John Jacobs,JJ E13362,5000,5000,eyeframe,898,4377,4.6,20,JJBOGO,893,False
1753,147405,Blue,Medium,137 mm,John Jacobs,JJ E13891,5000,5000,eyeframe,869,1609,0.0,,JJBOGO,1316,False
1754,148318,Grey,Extra Narrow,126 mm,John Jacobs,JJ E12543XS,3500,3500,eyeframe,232,3590,4.4,12,JJBOGO,1065,False
1755,201424,Silver,Wide,140 mm,John Jacobs,JJ E13553,3500,3500,eyeframe,0,4006,4.3,12,JJEYE,339,False
1756,207361,Gunmetal Black,Medium,137 mm,Vincent Chase,VC E15474,1700,1700,eyeframe,0,3493,0.0,,VCEYE,34,False
1757,210924,Blue,Extra Wide,144 mm,Lenskart Blu,LB E16049,2000,2000,non_power_reading,0,608,0.0,,LKBLUCE,36,False
1758,213658,Green,5-8 yrs,124 mm,Hooper,HP S16591L,1000,1000,sunglasses,0,199,0.0,,HOOPERSUN,814,False
1759,216869,Black,Wide,140 mm,John Jacobs,JJ S16879,6000,6000,sunglasses,0,186,0.0,,JJSUN,1469,False
1760,216886,Black,Wide,140 mm,John Jacobs,JJ S16886,6000,6000,sunglasses,0,150,0.0,,JJSUN,573,False
1761,138338,Silver,Medium,136 mm,John Jacobs,JJ E13102,3500,3500,eyeframe,1720,5251,4.5,22,JJBOGO,650,False
1762,144843,Blue,Medium,135 mm,John Jacobs,JJ E13574,5000,5000,eyeframe,893,3943,4.65,13,JJBOGO,159,False
1763,149082,Black,Extra Wide,142 mm,Vincent Chase,VC E14114,1700,1700,eyeframe,5069,13929,4.6,25,VCEYE,2,False
1764,151161,Gold,Medium,135 mm,Lenskart Blu,LB E14483,2000,2000,non_power_reading,370,4774,4.4,19,LKBLUCE,1133,False
1765,201329,Purple,Narrow,130 mm,Lenskart Air,LA E13066,1700,1700,eyeframe,0,2411,4.65,86,VCEYE,1620,False
1766,204349,Pink,2-5 yrs,118 mm,Hooper online,HP E10063S,1000,1000,eyeframe,0,1484,5.0,4,HOOPEREYE,60,False
1767,209743,Black,Extra Narrow,129 mm,Vincent Chase,VC E15842,1700,1700,eyeframe,0,1853,0.0,,VCEYE,447,False
1768,213684,Grey,Medium,135 mm,John Jacobs,JJ E11727,3500,3500,eyeframe,0,199,0.0,,,886,False
1769,200967,Black,8-12 yrs,128 mm,Hooper,HP S14907L,1000,1000,sunglasses,0,2253,0.0,,HOOPERSUN,130,False
1770,206910,Blue,Wide,144 mm,Vincent Chase Online,VC S15430,1500,1500,sunglasses,0,1450,0.0,,VCSUN,778,False
1771,207762,Gold,Narrow,134 mm,Vincent Chase Polarized,VC S15528,2000,2000,sunglasses,0,3316,0.0,,VCSUN,2859,False
1772,209587,Gold,Narrow,135 mm,Vincent Chase Polarized,VC S13137,2000,2000,sunglasses,0,2787,0.0,,VCSUN,1459,False
1773,211940,Grey,Wide,139 mm,Lenskart Air,LA E16239,1700,1700,eyeframe,0,447,0.0,,VCEYE,2622,False
1774,213508,Tortoise,Wide,141 mm,John Jacobs,JJ E16579,5000,5000,eyeframe,0,272,0.0,,,229,False
1775,137925,Brown,Wide,139 mm,John Jacobs Online,JJ E13027,3500,3500,eyeframe,1371,5079,4.25,17,JJBOGO,1548,False
1776,200281,Cream,Medium,135 mm,Lenskart Blu,LB E14791,1200,1200,non_power_reading,0,1260,4.7,7,LKBLUCE,665,False
1777,212361,Silver,Extra Wide,146 mm,John Jacobs,JJ E16356,5000,5000,eyeframe,0,690,0.0,,,354,False
1778,216882,Tortoise,Extra Wide,142 mm,John Jacobs,JJ S16884,6000,6000,sunglasses,0,130,0.0,,JJSUN,351,False
1779,134518,Black,Wide,139 mm,ThinOptics,Thinoptics Brookyln Frontpage,2000,2000,non_power_reading,417,3595,4.0,22,,201,False
1780,200816,Gold,Wide,137 mm,Vincent Chase,VC E14888,1700,1700,eyeframe,0,1340,4.9,16,VCEYE,1991,False
1781,205986,Gold,Medium,135 mm,John Jacobs,JJ E15295,6000,6000,eyeframe,0,2323,0.0,,JJEYE,116,False
1782,212846,Gold,Extra Wide,148 mm,John Jacobs,JJ E16450,6000,6000,eyeframe,0,655,0.0,,JJEYE,428,False
1783,213225,Gunmetal,Wide,142 mm,Vincent Chase Polarized,VC S16532,1500,1500,sunglasses,0,333,0.0,,VCSUN,1208,False
1784,150373,Black,Medium,137 mm,John Jacobs,JJ E14311,3500,3500,eyeframe,0,1963,4.55,7,JJBOGO,552,False
1785,207362,Purple,Medium,137 mm,Vincent Chase,VC E15474,1700,1700,eyeframe,0,2972,0.0,,VCEYE,1,False
1786,215513,Green,Medium,137 mm,Lenskart Air,LA E13782,1700,1700,eyeframe,0,182,0.0,,VCEYE,2383,False
1787,146245,Black,Medium,136 mm,John Jacobs,JJ E13727,5000,5000,eyeframe,2768,6112,4.8,12,JJBOGO,280,False
1788,147610,Silver,Extra Wide,149 mm,John Jacobs Online,JJ E13938,5000,5000,eyeframe,1,1789,5.0,5,JJBOGO,1829,False
1789,201113,Tortoise,Wide,139 mm,Vincent Chase,VC E14805,1700,1700,eyeframe,0,3766,4.6,8,VCEYE,114,False
1790,201139,Blue,Medium,136 mm,Vincent Chase Online,VC E14814,1700,1700,eyeframe,0,3955,4.35,8,VCEYE,168,False
1791,205987,Grey,Medium,135 mm,John Jacobs,JJ E15295,6000,6000,eyeframe,0,2560,0.0,,JJEYE,67,False
1792,138645,Black,Wide,141 mm,Vincent Chase Polarized,LA S13164,2000,2000,sunglasses,5959,11344,4.5,43,VCSUN,723,False
1793,151371,Gold,Medium,136 mm,Vincent Chase Polarized,VC S14505,2000,2000,sunglasses,751,10904,5.0,9,VCSUN,1822,False
1794,146472,Blue,Wide,138 mm,John Jacobs,JJ E13745,5000,5000,eyeframe,1317,3613,4.6,8,JJBOGO,135,False
1795,149106,Black,Wide,144 mm,Vincent Chase Polarized,VC S14116,2000,2000,sunglasses,374,6500,4.65,6,VCSUN,597,False
1796,201401,Gold,Medium,136 mm,John Jacobs Online,JJ E12711,3500,3500,eyeframe,0,924,4.7,58,JJEYE,709,False
1797,201416,Silver,Wide,142 mm,John Jacobs,JJ E13108,3500,3500,eyeframe,0,2421,0.0,,JJEYE,72,False
1798,212305,Brown,Wide,143 mm,Vincent Chase Polarized,VC S16339,2000,2000,sunglasses,0,1183,0.0,,VCSUN,857,False
1799,148311,Grey,Extra Narrow,126 mm,John Jacobs,JJ E11727XS,3500,3500,eyeframe,132,5718,4.8,5,JJBOGO,245,False
1800,137740,Green,Medium,134 mm,John Jacobs,JJ E12983,3500,3500,eyeframe,1979,5648,3.85,14,JJBOGO,143,False
1801,146258,Blue,Medium,134 mm,John Jacobs,JJ E13732,3500,3500,eyeframe,5533,4788,4.3,13,JJBOGO,527,False
1802,152245,Gold,Medium,134 mm,John Jacobs,JJ E14540,5000,5000,eyeframe,0,773,0.0,,JJEYE,277,False
1803,200236,Black,Wide,140 mm,Lenskart Air,LA E14802,1700,1700,eyeframe,0,3695,5.0,5,VCEYE,67,False
1804,201404,Gunmetal,Narrow,131 mm,John Jacobs,JJ E12713,5000,5000,eyeframe,0,1412,0.0,,JJEYE,732,False
1805,204433,Red,Wide,138 mm,Vincent Chase Online,VC E15066,1700,1700,eyeframe,0,3052,4.9,16,VCEYE,645,False
1806,204455,Transparent,Wide,139 mm,Lenskart Blu,LB E14058,1200,1200,non_power_reading,0,3679,4.6,309,LKBLUCE,70,False
1807,204483,Maroon,Wide,141 mm,Vincent Chase Online,VC E14916,1700,1700,eyeframe,0,4062,4.3,3,VCEYE,120,False
1808,215438,Transparent,Medium,134 mm,Lenskart Air,LA E15303,1700,1700,eyeframe,0,183,0.0,,VCEYE,121,False
1809,218223,Dusty Rose,Narrow,134 mm,Lenskart Hustlr,LA E15417-N,1700,1700,eyeframe,0,215,0.0,,VCEYE,814,False
1810,152048,Green,Narrow,132 mm,Lenskart Air Online,LA E14641,1700,1700,eyeframe,0,2330,4.9,12,VCEYE,421,False
1811,205881,Rose Gold,Wide,138 mm,John Jacobs,JJ E15264,3500,3500,eyeframe,0,2358,0.0,,JJEYE,1136,False
1812,207655,Blue,Medium,135 mm,Vincent Chase,VC E15505,1700,1700,eyeframe,0,2795,0.0,,VCEYE,168,False
1813,211911,Black,Extra Wide,148 mm,Lenskart Blu,LB E16225,2000,2000,non_power_reading,0,411,0.0,,LKBLUCE,328,False
1814,213245,Silver,Wide,142 mm,Vincent Chase Polarized,VC S16542,1500,1500,sunglasses,0,318,0.0,,VCSUN,1233,False
1815,138479,Grey,Medium,138 mm,Vincent Chase Polarized,VC S13132,2000,2000,sunglasses,3394,9025,4.45,35,VCSUN,1065,False
1816,141861,Black,Medium,135 mm,John Jacobs Computer Glasses,JJ E11675,4000,4000,eyeframe,4875,2769,4.7,212,JJCE,7066,False
1817,149157,Gunmetal,Wide,140 mm,John Jacobs,JJ E14130,5000,5000,eyeframe,159,5221,4.5,4,JJBOGO,315,False
1818,207364,Blue,Wide,138 mm,Vincent Chase,VC E15475,1700,1700,eyeframe,0,3294,5.0,1,VCEYE,206,False
1819,209053,Dark Night,Extra Narrow,125 mm,Lenskart Hustlr,HP D15011,1700,1700,non_power_reading,0,3111,0.0,,HOOPERKIDSCE,1094,False
1820,212623,Blue,Extra Wide,142 mm,Lenskart Blu,LB E16411,1500,1500,non_power_reading,0,463,0.0,,LKBLUCE,9,False
1821,140641,Blue,Wide,140 mm,John Jacobs Online,JJ E13316,3500,3500,eyeframe,1570,5359,5.0,2,JJBOGO,621,False
1822,146240,Silver,Wide,138 mm,John Jacobs Online,JJ E13726,3500,3500,eyeframe,1519,3799,4.75,28,JJBOGO,1188,False
1823,149209,Grey,Extra Wide,144 mm,John Jacobs,JJ E14147 ,5000,5000,eyeframe,112,4154,4.5,4,JJBOGO,1274,False
1824,206520,Copper,Wide,139 mm,John Jacobs,JJ E13913,5000,5000,eyeframe,0,1322,5.0,1,JJEYE,359,False
1825,207215,Silver,Medium,134 mm,John Jacobs,JJ E15470,5000,5000,eyeframe,0,808,0.0,,JJEYE,1150,False
1826,205898,Silver,Medium,136 mm,John Jacobs,JJ E15274,5000,5000,eyeframe,0,3993,4.5,2,JJEYE,627,False
1827,211422,Yellow,Medium,136 mm,Lenskart Air,LA E16160,1700,1700,eyeframe,0,2221,0.0,,VCEYE,623,False
1828,212976,Jade Green,Narrow,134 mm,Lenskart Hustlr,LB E14058-N,1700,1700,non_power_reading,0,1136,0.0,,LKSHARK,2481,False
1829,123978,Gold,Wide,141 mm,Vincent Chase Polarized,VC 5158/P,1500,1500,sunglasses,32891,56389,4.4,1135,VCSUN,4894,False
1830,138326,Gold,Medium,136 mm,John Jacobs,JJ E13098,3500,3500,eyeframe,2266,6532,4.55,17,JJBOGO,1075,False
1831,148218,Gold,Medium,135 mm,John Jacobs,JJ S13992,5000,5000,sunglasses,0,2411,0.0,,JJSUN,340,False
1832,200818,Black,Wide,137 mm,Vincent Chase,VC E14888,1700,1700,eyeframe,0,1356,4.9,16,VCEYE,3992,False
1833,205035,Orange,Narrow,133 mm,Lenskart Air Online,LA E15108,1700,1700,eyeframe,0,2128,0.0,,VCEYE,861,False
1834,211306,Silver,Narrow,129 mm,Vincent Chase,VC E12422-N,1700,1700,eyeframe,0,165,0.0,,VCEYE,2813,False
1835,216585,Jade Green,Extra Narrow,125 mm,Lenskart Hustlr,HP E15011,1700,1700,eyeframe,0,279,0.0,,,1840,False
1836,143345,Rose Gold,Wide,139 mm,John Jacobs,JJ E13464,3500,3500,eyeframe,1066,3981,4.7,17,JJEYE,128,False
1837,144848,Grey,Medium,134 mm,John Jacobs Online,JJ E13576,5000,5000,eyeframe,1446,2944,4.85,7,JJBOGO,610,False
1838,204485,Brown,Medium,141 mm,Vincent Chase Online,VC E14916,1700,1700,eyeframe,0,3811,4.3,3,VCEYE,833,False
1839,206791,Gunmetal Black,Medium,137 mm,John Jacobs,JJ E13595,3500,3500,eyeframe,0,720,4.8,12,JJEYE,2080,False
1840,208086,Gold,Extra Wide,142 mm,John Jacobs,JJ S13867,5000,5000,sunglasses,0,462,0.0,,JJSUN,120,False
1841,210985,Brown,8-12 yrs,127 mm,Hooper,HP E16082,1000,1000,eyeframe,0,1630,0.0,,HOOPEREYE,129,False
1842,215282,Black,Narrow,133 mm,John Jacobs,JJ E11774,3500,3500,eyeframe,0,163,0.0,,JJBOGO,837,False
1843,216496,Green,Small,130 mm,Fossil,FOS 7089,7000,7000,eyeframe,0,279,0.0,,,64,False
1844,152707,Purple,Medium,136 mm,John Jacobs,JJ E13491,3500,3500,eyeframe,0,911,4.8,20,JJEYE,352,False
1845,200539,Green,Wide,138 mm,Lenskart Air,LA E14828,1700,1700,eyeframe,0,3157,5.0,11,VCEYE,1371,False
1846,201344,Pink,Wide,140 mm,Lenskart Air,LA E14102,1700,1700,eyeframe,0,4902,4.8,51,VCEYE,7,False
1847,210123,Gold,Medium,137 mm,John Jacobs,JJ E15892,5000,5000,eyeframe,0,1550,0.0,,JJBOGO,162,False
1848,210946,Pink,Narrow,131 mm,Lenskart Blu,LB E16061,2000,2000,non_power_reading,0,857,5.0,3,LKBLUCE,278,False
1849,218222,Green,Extra Wide,144 mm,Lenskart Hustlr,LA E15417-XW,1700,1700,eyeframe,0,174,0.0,,VCEYE,1527,False
1850,146242,Grey,Wide,138 mm,John Jacobs,JJ E13726,5000,5000,eyeframe,1797,4857,4.75,28,JJBOGO,173,False
1851,152162,Blue,Wide,140 mm,Lenskart Blu,LB E14452,1500,1500,non_power_reading,0,3659,4.55,14,LKBLUCE,177,False
1852,152750,Transparent Blue,Medium,138 mm,John Jacobs,JJ E11083,3500,3500,eyeframe,0,2128,4.45,76,JJEYE,134,False
1853,201450,Blue,Medium,136 mm,John Jacobs,JJ E13593,3500,3500,eyeframe,0,2263,0.0,,JJEYE,16,False
1854,207211,Silver Black,Medium,137 mm,John Jacobs,JJ E15469,5000,5000,eyeframe,0,733,0.0,,JJEYE,707,False
1855,210462,Tortoise,Wide,141 mm,Vincent Chase,VC E13499,1700,1700,eyeframe,0,155,0.0,,VCEYE,1817,False
1856,213265,Gold,Extra Narrow,126 mm,Vincent Chase Polarized,VC S16550,2000,2000,sunglasses,0,186,0.0,,VCSUN,1029,False
1857,214478,Black,Narrow,132 mm,Vincent Chase,VC E11560,1700,1700,eyeframe,0,201,0.0,,VCEYE,2584,False
1858,200532,Blue,Wide,138 mm,Lenskart Air Online,LA E14826,1700,1700,eyeframe,0,2584,5.0,1,VCEYE,1845,False
1859,201356,Gold,Wide,139 mm,Vincent Chase,VC E14966,1700,1700,eyeframe,0,4776,5.0,9,VCEYE,51,False
1860,201444,Gold,Wide,138 mm,John Jacobs,JJ E13590,5000,5000,eyeframe,0,522,4.1,7,JJEYE,1102,False
1861,205895,Rose Gold,Medium,135 mm,John Jacobs,JJ E15272,5000,5000,eyeframe,0,4401,0.0,,JJEYE,250,False
1862,208756,Blue,Medium,134 mm,Fossil,FOS 7155/G,7000,7000,eyeframe,0,1387,0.0,,VCEYE,38,False
1863,216857,Green,Wide,138 mm,John Jacobs,JJ E16891,5000,5000,eyeframe,0,133,0.0,,JJEYE,100,False
1864,147616,Black,Extra Wide,148 mm,John Jacobs Online,JJ E13940,5000,5000,eyeframe,2,1597,5.0,1,JJBOGO,1086,False
1865,150375,Black,Wide,141 mm,John Jacobs,JJ E14312,5000,5000,eyeframe,0,2263,4.5,4,JJBOGO,1227,False
1866,200933,Multicolor,8-12 yrs,125 mm,Hooper,HP S14898M,1000,1000,sunglasses,0,2194,0.0,,HOOPERSUN,70,False
1867,211511,Maroon,Wide,140 mm,Vincent Chase,VC E16191,1700,1700,eyeframe,0,1064,0.0,,VCEYE,805,False
1868,211952,Grey,Medium,135 mm,Lenskart Air,LA E16243,1700,1700,eyeframe,0,444,0.0,,VCEYE,1793,False
1869,217271,Black,Extra Wide,142 mm,John Jacobs,JJ E16974,5000,5000,eyeframe,0,123,0.0,,JJEYE,149,False
1870,144856,Black,Wide,141 mm,John Jacobs Online,JJ E13579,3500,3500,eyeframe,492,4504,5.0,2,JJBOGO,837,False
1871,211334,Brown,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,1500,sunglasses,0,745,0.0,,VCSUN,718,False
1872,211332,Blue,Wide,141 mm,Vincent Chase Polarized,VC S16143,1500,1500,sunglasses,0,874,0.0,,VCSUN,714,False
