,id,color,size,width,brand_name,model_name,market_price,lenskart_price,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,offerName,qty,isCashbackApplicable
70,146850,Transparent,Wide,140 mm,Lenskart Air,LA E12709,1700,1700,eyeframe,12349,79736,4.75,96,VCEYE,5385,False
71,217141,Black,Wide,142 mm,Vincent Chase,VC S16954,2000,2000,sunglasses,0,13,0.0,,VCSUN,1480,False
72,215910,Grey,Narrow,132 mm,Lenskart Air,LA E16725,1700,1700,eyeframe,0,422,0.0,,VCEYE,865,False
73,134949,Black,Extra Wide,143 mm,John Jacobs,JJ S12473,5000,5000,sunglasses,2240,12160,4.75,16,JJSUN,70,False
74,149097,Grey,Medium,136 mm,Vincent Chase,VC E13033-M,1700,1700,eyeframe,1985,46224,4.7,52,VCEYE,1520,False
75,149268,Transparent,Medium,137 mm,Lenskart Air,LA E10592,1700,1700,eyeframe,12202,37522,4.65,353,VCEYE,3960,False
76,145998,Gold,Medium,135 mm,Lenskart Air,LA E11824,1700,1700,eyeframe,16002,53482,4.85,163,VCEYE,1067,False
77,215387,Silver,Medium,136 mm,Vincent Chase,VC E16664,1700,1700,eyeframe,0,949,0.0,,VCEYE,1447,False
78,213357,Silver,Medium,134 mm,Lenskart Air,LA E16566,1700,1700,eyeframe,0,769,0.0,,VCEYE,829,False
79,150862,Black,Medium,138 mm,John Jacobs,JJ E14411,3500,3500,eyeframe,0,28710,4.65,12,JJEYE,4589,False
80,204441,Copper,Narrow,130 mm,Vincent Chase,VC E15069,1700,1700,eyeframe,0,12448,4.75,18,VCEYE,37,False
81,146623,Gold,Narrow,132 mm,Vincent Chase,VC E13788,1700,1700,eyeframe,5489,63902,4.75,108,VCEYE,5203,False
82,146020,Blue,Extra Wide,144 mm,Lenskart Air,LA E13519,1700,1700,eyeframe,5332,59680,4.75,174,VCEYE,4989,False
83,148331,Grey Transparent,Wide,139 mm,Lenskart Air,LA E14017,1700,1700,eyeframe,1690,33702,4.7,73,VCEYE,3995,False
